,lat,long,center,buffer,site_name,site_location,site_dist
19,19.701190608848425,-155.0750335424195,POINT (-155.0750335424195 19.70119060884842),"POLYGON ((-155.0710335424195 19.70119060884842, -155.0710528035128 19.70079854028711, -155.0711104012979 19.70041024756036, -155.0712057810766 19.70002947013941, -155.0713380242894 19.69965987511896, -155.0715058573621 19.69930502190112, -155.0717076639703 19.69896832791635, -155.071941500606 19.69865303571177, -155.0722051152948 19.69836218172368, -155.0724959692828 19.69809856703498, -155.0728112614874 19.69786473039921, -155.0731479554722 19.69766292379103, -155.0735028086901 19.69749509071838, -155.0738724037105 19.6973628475055, -155.0742531811314 19.69726746772681, -155.0746414738582 19.69720986994174, -155.0750335424195 19.69719060884842, -155.0754256109808 19.69720986994174, -155.0758139037076 19.69726746772681, -155.0761946811285 19.6973628475055, -155.076564276149 19.69749509071838, -155.0769191293668 19.69766292379103, -155.0772558233516 19.69786473039921, -155.0775711155562 19.69809856703498, -155.0778619695442 19.69836218172368, -155.078125584233 19.69865303571177, -155.0783594208687 19.69896832791635, -155.0785612274769 19.69930502190112, -155.0787290605496 19.69965987511896, -155.0788613037624 19.70002947013941, -155.0789566835411 19.70041024756036, -155.0790142813262 19.70079854028711, -155.0790335424195 19.70119060884842, -155.0790142813262 19.70158267740974, -155.0789566835411 19.70197097013649, -155.0788613037624 19.70235174755744, -155.0787290605496 19.70272134257788, -155.0785612274769 19.70307619579573, -155.0783594208687 19.7034128897805, -155.078125584233 19.70372818198508, -155.0778619695442 19.70401903597317, -155.0775711155562 19.70428265066187, -155.0772558233516 19.70451648729764, -155.0769191293668 19.70471829390582, -155.076564276149 19.70488612697847, -155.0761946811285 19.70501837019135, -155.0758139037076 19.70511374997004, -155.0754256109808 19.70517134775511, -155.0750335424195 19.70519060884843, -155.0746414738582 19.70517134775511, -155.0742531811314 19.70511374997004, -155.0738724037105 19.70501837019135, -155.0735028086901 19.70488612697847, -155.0731479554722 19.70471829390582, -155.0728112614874 19.70451648729764, -155.0724959692828 19.70428265066187, -155.0722051152948 19.70401903597317, -155.071941500606 19.70372818198508, -155.0717076639703 19.7034128897805, -155.0715058573621 19.70307619579573, -155.0713380242894 19.70272134257788, -155.0712057810766 19.70235174755744, -155.0711104012979 19.70197097013649, -155.0710528035128 19.70158267740974, -155.0710335424195 19.70119060884842))",W. Kawili Street @ Waiakea High School,POINT (-155.076278 19.7014538),131.4
20,19.696621666934046,-155.0799614584806,POINT (-155.0799614584806 19.69662166693405),"POLYGON ((-155.0759614584806 19.69662166693405, -155.0759807195739 19.69622959837273, -155.076038317359 19.69584130564598, -155.0761336971377 19.69546052822503, -155.0762659403505 19.69509093320459, -155.0764337734232 19.69473607998674, -155.0766355800314 19.69439938600197, -155.0768694166671 19.69408409379739, -155.0771330313559 19.6937932398093, -155.0774238853439 19.6935296251206, -155.0777391775485 19.69329578848484, -155.0780758715333 19.69309398187665, -155.0784307247511 19.692926148804, -155.0788003197716 19.69279390559112, -155.0791810971925 19.69269852581243, -155.0795693899193 19.69264092802736, -155.0799614584806 19.69262166693404, -155.0803535270419 19.69264092802736, -155.0807418197687 19.69269852581243, -155.0811225971896 19.69279390559112, -155.08149219221 19.692926148804, -155.0818470454279 19.69309398187665, -155.0821837394127 19.69329578848484, -155.0824990316173 19.6935296251206, -155.0827898856053 19.6937932398093, -155.0830535002941 19.69408409379739, -155.0832873369298 19.69439938600197, -155.083489143538 19.69473607998674, -155.0836569766107 19.69509093320459, -155.0837892198235 19.69546052822503, -155.0838845996022 19.69584130564598, -155.0839421973873 19.69622959837273, -155.0839614584806 19.69662166693405, -155.0839421973873 19.69701373549536, -155.0838845996022 19.69740202822211, -155.0837892198235 19.69778280564307, -155.0836569766107 19.69815240066351, -155.083489143538 19.69850725388135, -155.0832873369298 19.69884394786612, -155.0830535002941 19.6991592400707, -155.0827898856053 19.69945009405879, -155.0824990316173 19.6997137087475, -155.0821837394127 19.69994754538326, -155.0818470454279 19.70014935199144, -155.08149219221 19.70031718506409, -155.0811225971896 19.70044942827698, -155.0807418197687 19.70054480805566, -155.0803535270419 19.70060240584073, -155.0799614584806 19.70062166693405, -155.0795693899193 19.70060240584073, -155.0791810971925 19.70054480805566, -155.0788003197716 19.70044942827698, -155.0784307247511 19.70031718506409, -155.0780758715333 19.70014935199144, -155.0777391775485 19.69994754538326, -155.0774238853439 19.6997137087475, -155.0771330313559 19.69945009405879, -155.0768694166671 19.6991592400707, -155.0766355800314 19.69884394786612, -155.0764337734232 19.69850725388135, -155.0762659403505 19.69815240066351, -155.0761336971377 19.69778280564307, -155.076038317359 19.69740202822211, -155.0759807195739 19.69701373549536, -155.0759614584806 19.69662166693405))",Campus Center,POINT (-155.0807044 19.70032119999999),197.8
21,19.639134961380762,-155.046517906753,POINT (-155.046517906753 19.63913496138076),"POLYGON ((-155.042517906753 19.63913496138076, -155.0425371678463 19.63874289281944, -155.0425947656314 19.6383546000927, -155.0426901454101 19.63797382267174, -155.0428223886229 19.6376042276513, -155.0429902216956 19.63724937443346, -155.0431920283038 19.63691268044868, -155.0434258649395 19.63659738824411, -155.0436894796283 19.63630653425601, -155.0439803336163 19.63604291956731, -155.0442956258209 19.63580908293155, -155.0446323198057 19.63560727632337, -155.0449871730235 19.63543944325072, -155.045356768044 19.63530720003783, -155.0457375454649 19.63521182025915, -155.0461258381917 19.63515422247407, -155.046517906753 19.63513496138076, -155.0469099753143 19.63515422247407, -155.0472982680411 19.63521182025915, -155.047679045462 19.63530720003783, -155.0480486404824 19.63543944325072, -155.0484034937003 19.63560727632337, -155.0487401876851 19.63580908293155, -155.0490554798897 19.63604291956731, -155.0493463338777 19.63630653425601, -155.0496099485665 19.63659738824411, -155.0498437852022 19.63691268044868, -155.0500455918104 19.63724937443346, -155.0502134248831 19.6376042276513, -155.0503456680959 19.63797382267174, -155.0504410478746 19.6383546000927, -155.0504986456597 19.63874289281944, -155.050517906753 19.63913496138076, -155.0504986456597 19.63952702994208, -155.0504410478746 19.63991532266883, -155.0503456680959 19.64029610008978, -155.0502134248831 19.64066569511022, -155.0500455918104 19.64102054832806, -155.0498437852022 19.64135724231284, -155.0496099485665 19.64167253451742, -155.0493463338777 19.64196338850551, -155.0490554798897 19.64222700319421, -155.0487401876851 19.64246083982997, -155.0484034937003 19.64266264643815, -155.0480486404824 19.64283047951081, -155.047679045462 19.64296272272369, -155.0472982680411 19.64305810250238, -155.0469099753143 19.64311570028745, -155.046517906753 19.64313496138076, -155.0461258381917 19.64311570028745, -155.0457375454649 19.64305810250238, -155.045356768044 19.64296272272369, -155.0449871730235 19.64283047951081, -155.0446323198057 19.64266264643815, -155.0442956258209 19.64246083982997, -155.0439803336163 19.64222700319421, -155.0436894796283 19.64196338850551, -155.0434258649395 19.64167253451742, -155.0431920283038 19.64135724231284, -155.0429902216956 19.64102054832806, -155.0428223886229 19.64066569511022, -155.0426901454101 19.64029610008978, -155.0425947656314 19.63991532266883, -155.0425371678463 19.63952702994208, -155.042517906753 19.63913496138076))",Ma'ona Lunch Counter,POINT (-155.044449860711 19.6378098609769),179.0
22,19.639596724454524,-155.04125765126824,POINT (-155.0409466516827 19.63759404440284),"POLYGON ((-155.0369466516827 19.63759404440284, -155.0369659127761 19.63720197584152, -155.0370235105611 19.63681368311477, -155.0371188903398 19.63643290569382, -155.0372511335527 19.63606331067338, -155.0374189666253 19.63570845745553, -155.0376207732335 19.63537176347076, -155.0378546098693 19.63505647126618, -155.038118224558 19.63476561727809, -155.0384090785461 19.63450200258939, -155.0387243707507 19.63426816595362, -155.0390610647354 19.63406635934544, -155.0394159179533 19.63389852627279, -155.0397855129737 19.63376628305991, -155.0401662903947 19.63367090328122, -155.0405545831214 19.63361330549615, -155.0409466516827 19.63359404440283, -155.0413387202441 19.63361330549615, -155.0417270129708 19.63367090328122, -155.0421077903918 19.63376628305991, -155.0424773854122 19.63389852627279, -155.04283223863 19.63406635934544, -155.0431689326148 19.63426816595362, -155.0434842248194 19.63450200258939, -155.0437750788075 19.63476561727809, -155.0440386934962 19.63505647126618, -155.0442725301319 19.63537176347076, -155.0444743367401 19.63570845745553, -155.0446421698128 19.63606331067338, -155.0447744130257 19.63643290569382, -155.0448697928043 19.63681368311477, -155.0449273905894 19.63720197584152, -155.0449466516827 19.63759404440284, -155.0449273905894 19.63798611296415, -155.0448697928043 19.6383744056909, -155.0447744130257 19.63875518311185, -155.0446421698128 19.6391247781323, -155.0444743367401 19.63947963135014, -155.0442725301319 19.63981632533491, -155.0440386934962 19.64013161753949, -155.0437750788075 19.64042247152758, -155.0434842248194 19.64068608621628, -155.0431689326148 19.64091992285205, -155.04283223863 19.64112172946023, -155.0424773854122 19.64128956253288, -155.0421077903918 19.64142180574576, -155.0417270129708 19.64151718552445, -155.0413387202441 19.64157478330952, -155.0409466516827 19.64159404440284, -155.0405545831214 19.64157478330952, -155.0401662903947 19.64151718552445, -155.0397855129737 19.64142180574576, -155.0394159179533 19.64128956253288, -155.0390610647354 19.64112172946023, -155.0387243707507 19.64091992285205, -155.0384090785461 19.64068608621628, -155.038118224558 19.64042247152758, -155.0378546098693 19.64013161753949, -155.0376207732335 19.63981632533491, -155.0374189666253 19.63947963135014, -155.0372511335527 19.6391247781323, -155.0371188903398 19.63875518311185, -155.0370235105611 19.6383744056909, -155.0369659127761 19.63798611296415, -155.0369466516827 19.63759404440284))",Ma'ona Lunch Counter,POINT (-155.044449860711 19.6378098609769),288.2
23,19.636149718203747,-155.0453207551191,POINT (-155.0453207551191 19.63614971820375),"POLYGON ((-155.0413207551191 19.63614971820375, -155.0413400162124 19.63575764964243, -155.0413976139975 19.63536935691568, -155.0414929937762 19.63498857949473, -155.041625236989 19.63461898447429, -155.0417930700617 19.63426413125644, -155.0419948766699 19.63392743727167, -155.0422287133056 19.63361214506709, -155.0424923279944 19.633321291079, -155.0427831819824 19.6330576763903, -155.043098474187 19.63282383975454, -155.0434351681718 19.63262203314635, -155.0437900213896 19.6324542000737, -155.0441596164101 19.63232195686082, -155.044540393831 19.63222657708213, -155.0449286865578 19.63216897929706, -155.0453207551191 19.63214971820375, -155.0457128236804 19.63216897929706, -155.0461011164072 19.63222657708213, -155.0464818938281 19.63232195686082, -155.0468514888485 19.6324542000737, -155.0472063420664 19.63262203314635, -155.0475430360512 19.63282383975454, -155.0478583282558 19.6330576763903, -155.0481491822438 19.633321291079, -155.0484127969326 19.63361214506709, -155.0486466335683 19.63392743727167, -155.0488484401765 19.63426413125644, -155.0490162732492 19.63461898447429, -155.049148516462 19.63498857949473, -155.0492438962407 19.63536935691568, -155.0493014940258 19.63575764964243, -155.0493207551191 19.63614971820375, -155.0493014940258 19.63654178676506, -155.0492438962407 19.63693007949181, -155.049148516462 19.63731085691277, -155.0490162732492 19.63768045193321, -155.0488484401765 19.63803530515105, -155.0486466335683 19.63837199913582, -155.0484127969326 19.6386872913404, -155.0481491822438 19.63897814532849, -155.0478583282558 19.6392417600172, -155.0475430360512 19.63947559665296, -155.0472063420664 19.63967740326114, -155.0468514888485 19.63984523633379, -155.0464818938281 19.63997747954668, -155.0461011164072 19.64007285932536, -155.0457128236804 19.64013045711043, -155.0453207551191 19.64014971820375, -155.0449286865578 19.64013045711043, -155.044540393831 19.64007285932536, -155.0441596164101 19.63997747954668, -155.0437900213896 19.63984523633379, -155.0434351681718 19.63967740326114, -155.043098474187 19.63947559665296, -155.0427831819824 19.6392417600172, -155.0424923279944 19.63897814532849, -155.0422287133056 19.6386872913404, -155.0419948766699 19.63837199913582, -155.0417930700617 19.63803530515105, -155.041625236989 19.63768045193321, -155.0414929937762 19.63731085691277, -155.0413976139975 19.63693007949181, -155.0413400162124 19.63654178676506, -155.0413207551191 19.63614971820375))","Hawaii Classic Cruizers, Inc.",POINT (-155.045235 19.637117),134.2
24,19.633241766722293,-155.05390318311592,POINT (-155.0539031831159 19.63324176672229),"POLYGON ((-155.0499031831159 19.63324176672229, -155.0499224442092 19.63284969816097, -155.0499800419943 19.63246140543423, -155.050075421773 19.63208062801327, -155.0502076649859 19.63171103299283, -155.0503754980585 19.63135617977499, -155.0505773046667 19.63101948579022, -155.0508111413025 19.63070419358564, -155.0510747559912 19.63041333959755, -155.0513656099793 19.63014972490884, -155.0516809021838 19.62991588827308, -155.0520175961686 19.6297140816649, -155.0523724493865 19.62954624859225, -155.0527420444069 19.62941400537936, -155.0531228218279 19.62931862560068, -155.0535111145546 19.62926102781561, -155.0539031831159 19.62924176672229, -155.0542952516772 19.62926102781561, -155.054683544404 19.62931862560068, -155.0550643218249 19.62941400537936, -155.0554339168454 19.62954624859225, -155.0557887700632 19.6297140816649, -155.056125464048 19.62991588827308, -155.0564407562526 19.63014972490884, -155.0567316102407 19.63041333959755, -155.0569952249294 19.63070419358564, -155.0572290615651 19.63101948579022, -155.0574308681733 19.63135617977499, -155.057598701246 19.63171103299283, -155.0577309444589 19.63208062801327, -155.0578263242375 19.63246140543423, -155.0578839220226 19.63284969816097, -155.0579031831159 19.63324176672229, -155.0578839220226 19.63363383528361, -155.0578263242375 19.63402212801036, -155.0577309444589 19.63440290543131, -155.057598701246 19.63477250045175, -155.0574308681733 19.6351273536696, -155.0572290615651 19.63546404765437, -155.0569952249294 19.63577933985895, -155.0567316102407 19.63607019384704, -155.0564407562526 19.63633380853574, -155.056125464048 19.6365676451715, -155.0557887700632 19.63676945177968, -155.0554339168454 19.63693728485234, -155.0550643218249 19.63706952806522, -155.054683544404 19.63716490784391, -155.0542952516772 19.63722250562898, -155.0539031831159 19.63724176672229, -155.0535111145546 19.63722250562898, -155.0531228218279 19.63716490784391, -155.0527420444069 19.63706952806522, -155.0523724493865 19.63693728485234, -155.0520175961686 19.63676945177968, -155.0516809021838 19.6365676451715, -155.0513656099793 19.63633380853574, -155.0510747559912 19.63607019384704, -155.0508111413025 19.63577933985895, -155.0505773046667 19.63546404765437, -155.0503754980585 19.6351273536696, -155.0502076649859 19.63477250045175, -155.050075421773 19.63440290543131, -155.0499800419943 19.63402212801036, -155.0499224442092 19.63363383528361, -155.0499031831159 19.63324176672229))",Tanglewood Gallery,POINT (-155.0532253 19.6362315),289.7
25,19.739818180089575,-155.0618738255077,POINT (-155.0943489864384 19.68399537616519),"POLYGON ((-155.0903489864384 19.68399537616519, -155.0903682475317 19.68360330760387, -155.0904258453168 19.68321501487712, -155.0905212250954 19.68283423745617, -155.0906534683083 19.68246464243573, -155.090821301381 19.68210978921789, -155.0910231079892 19.68177309523311, -155.0912569446249 19.68145780302854, -155.0915205593136 19.68116694904044, -155.0918114133017 19.68090333435174, -155.0921267055063 19.68066949771598, -155.0924633994911 19.6804676911078, -155.0928182527089 19.68029985803514, -155.0931878477294 19.68016761482226, -155.0935686251503 19.68007223504357, -155.0939569178771 19.6800146372585, -155.0943489864384 19.67999537616519, -155.0947410549997 19.6800146372585, -155.0951293477264 19.68007223504357, -155.0955101251474 19.68016761482226, -155.0958797201678 19.68029985803514, -155.0962345733857 19.6804676911078, -155.0965712673705 19.68066949771598, -155.096886559575 19.68090333435174, -155.0971774135631 19.68116694904044, -155.0974410282518 19.68145780302854, -155.0976748648876 19.68177309523311, -155.0978766714958 19.68210978921789, -155.0980445045684 19.68246464243573, -155.0981767477813 19.68283423745617, -155.09827212756 19.68321501487712, -155.0983297253451 19.68360330760387, -155.0983489864384 19.68399537616519, -155.0983297253451 19.68438744472651, -155.09827212756 19.68477573745325, -155.0981767477813 19.68515651487421, -155.0980445045684 19.68552610989465, -155.0978766714958 19.68588096311249, -155.0976748648876 19.68621765709727, -155.0974410282518 19.68653294930184, -155.0971774135631 19.68682380328994, -155.096886559575 19.68708741797864, -155.0965712673705 19.6873212546144, -155.0962345733857 19.68752306122258, -155.0958797201678 19.68769089429523, -155.0955101251474 19.68782313750812, -155.0951293477264 19.6879185172868, -155.0947410549997 19.68797611507188, -155.0943489864384 19.68799537616519, -155.0939569178771 19.68797611507188, -155.0935686251503 19.6879185172868, -155.0931878477294 19.68782313750812, -155.0928182527089 19.68769089429523, -155.0924633994911 19.68752306122258, -155.0921267055063 19.6873212546144, -155.0918114133017 19.68708741797864, -155.0915205593136 19.68682380328994, -155.0912569446249 19.68653294930184, -155.0910231079892 19.68621765709727, -155.090821301381 19.68588096311249, -155.0906534683083 19.68552610989465, -155.0905212250954 19.68515651487421, -155.0904258453168 19.68477573745325, -155.0903682475317 19.68438744472651, -155.0903489864384 19.68399537616519))",Hilo Breakwater,POINT (-155.051446929574 19.7327764094219),948.5
26,19.71412856663868,-155.112053047401,POINT (-155.1164388419659 19.71294107177349),"POLYGON ((-155.1124388419659 19.71294107177349, -155.1124581030592 19.71254900321217, -155.1125157008443 19.71216071048542, -155.112611080623 19.71177993306447, -155.1127433238358 19.71141033804403, -155.1129111569085 19.71105548482619, -155.1131129635167 19.71071879084141, -155.1133468001524 19.71040349863684, -155.1136104148412 19.71011264464874, -155.1139012688292 19.70984902996004, -155.1142165610338 19.70961519332428, -155.1145532550186 19.7094133867161, -155.1149081082364 19.70924555364344, -155.1152777032569 19.70911331043056, -155.1156584806778 19.70901793065187, -155.1160467734046 19.7089603328668, -155.1164388419659 19.70894107177349, -155.1168309105272 19.7089603328668, -155.117219203254 19.70901793065187, -155.1175999806749 19.70911331043056, -155.1179695756954 19.70924555364344, -155.1183244289132 19.7094133867161, -155.118661122898 19.70961519332428, -155.1189764151026 19.70984902996004, -155.1192672690906 19.71011264464874, -155.1195308837794 19.71040349863684, -155.1197647204151 19.71071879084141, -155.1199665270233 19.71105548482619, -155.120134360096 19.71141033804403, -155.1202666033088 19.71177993306447, -155.1203619830875 19.71216071048542, -155.1204195808726 19.71254900321217, -155.1204388419659 19.71294107177349, -155.1204195808726 19.71333314033481, -155.1203619830875 19.71372143306155, -155.1202666033088 19.71410221048251, -155.120134360096 19.71447180550295, -155.1199665270233 19.71482665872079, -155.1197647204151 19.71516335270557, -155.1195308837794 19.71547864491014, -155.1192672690906 19.71576949889824, -155.1189764151026 19.71603311358694, -155.118661122898 19.7162669502227, -155.1183244289132 19.71646875683088, -155.1179695756954 19.71663658990353, -155.1175999806749 19.71676883311642, -155.117219203254 19.7168642128951, -155.1168309105272 19.71692181068018, -155.1164388419659 19.71694107177349, -155.1160467734046 19.71692181068018, -155.1156584806778 19.7168642128951, -155.1152777032569 19.71676883311642, -155.1149081082364 19.71663658990353, -155.1145532550186 19.71646875683088, -155.1142165610338 19.7162669502227, -155.1139012688292 19.71603311358694, -155.1136104148412 19.71576949889824, -155.1133468001524 19.71547864491014, -155.1131129635167 19.71516335270557, -155.1129111569085 19.71482665872079, -155.1127433238358 19.71447180550295, -155.112611080623 19.71410221048251, -155.1125157008443 19.71372143306155, -155.1124581030592 19.71333314033481, -155.1124388419659 19.71294107177349))",Wailuku River State Park,POINT (-155.110627 19.717954),181.7
27,19.706223705255862,-155.08362492467484,POINT (-155.0836249246748 19.70622370525586),"POLYGON ((-155.0796249246748 19.70622370525586, -155.0796441857682 19.70583163669454, -155.0797017835532 19.7054433439678, -155.0797971633319 19.70506256654684, -155.0799294065448 19.7046929715264, -155.0800972396174 19.70433811830856, -155.0802990462256 19.70400142432378, -155.0805328828614 19.70368613211921, -155.0807964975501 19.70339527813112, -155.0810873515382 19.70313166344241, -155.0814026437428 19.70289782680665, -155.0817393377275 19.70269602019847, -155.0820941909454 19.70252818712582, -155.0824637859658 19.70239594391293, -155.0828445633868 19.70230056413425, -155.0832328561135 19.70224296634917, -155.0836249246748 19.70222370525586, -155.0840169932362 19.70224296634917, -155.0844052859629 19.70230056413425, -155.0847860633839 19.70239594391293, -155.0851556584043 19.70252818712582, -155.0855105116221 19.70269602019847, -155.0858472056069 19.70289782680665, -155.0861624978115 19.70313166344241, -155.0864533517996 19.70339527813112, -155.0867169664883 19.70368613211921, -155.086950803124 19.70400142432378, -155.0871526097322 19.70433811830856, -155.0873204428049 19.7046929715264, -155.0874526860178 19.70506256654684, -155.0875480657965 19.7054433439678, -155.0876056635815 19.70583163669454, -155.0876249246748 19.70622370525586, -155.0876056635815 19.70661577381718, -155.0875480657965 19.70700406654393, -155.0874526860178 19.70738484396488, -155.0873204428049 19.70775443898532, -155.0871526097322 19.70810929220317, -155.086950803124 19.70844598618794, -155.0867169664883 19.70876127839252, -155.0864533517996 19.70905213238061, -155.0861624978115 19.70931574706931, -155.0858472056069 19.70954958370507, -155.0855105116221 19.70975139031325, -155.0851556584043 19.70991922338591, -155.0847860633839 19.71005146659879, -155.0844052859629 19.71014684637748, -155.0840169932362 19.71020444416255, -155.0836249246748 19.71022370525586, -155.0832328561135 19.71020444416255, -155.0828445633868 19.71014684637748, -155.0824637859658 19.71005146659879, -155.0820941909454 19.70991922338591, -155.0817393377275 19.70975139031325, -155.0814026437428 19.70954958370507, -155.0810873515382 19.70931574706931, -155.0807964975501 19.70905213238061, -155.0805328828614 19.70876127839252, -155.0802990462256 19.70844598618794, -155.0800972396174 19.70810929220317, -155.0799294065448 19.70775443898532, -155.0797971633319 19.70738484396488, -155.0797017835532 19.70700406654393, -155.0796441857682 19.70661577381718, -155.0796249246748 19.70622370525586))",UH Hilo Lanikaula Street Parking Lot,POINT (-155.0844683 19.7025639),439.4
28,19.70074445812044,-155.11574549615804,POINT (-155.115745496158 19.70074445812044),"POLYGON ((-155.1117454961581 19.70074445812044, -155.1117647572514 19.70035238955912, -155.1118223550364 19.69996409683237, -155.1119177348151 19.69958331941142, -155.112049978028 19.69921372439098, -155.1122178111006 19.69885887117314, -155.1124196177088 19.69852217718836, -155.1126534543446 19.69820688498379, -155.1129170690333 19.69791603099569, -155.1132079230214 19.69765241630699, -155.113523215226 19.69741857967123, -155.1138599092107 19.69721677306305, -155.1142147624286 19.6970489399904, -155.114584357449 19.69691669677751, -155.11496513487 19.69682131699883, -155.1153534275967 19.69676371921375, -155.115745496158 19.69674445812044, -155.1161375647194 19.69676371921375, -155.1165258574461 19.69682131699883, -155.1169066348671 19.69691669677751, -155.1172762298875 19.6970489399904, -155.1176310831054 19.69721677306305, -155.1179677770901 19.69741857967123, -155.1182830692947 19.69765241630699, -155.1185739232828 19.69791603099569, -155.1188375379715 19.69820688498379, -155.1190713746072 19.69852217718836, -155.1192731812154 19.69885887117314, -155.1194410142881 19.69921372439098, -155.119573257501 19.69958331941142, -155.1196686372797 19.69996409683237, -155.1197262350647 19.70035238955912, -155.119745496158 19.70074445812044, -155.1197262350647 19.70113652668176, -155.1196686372797 19.7015248194085, -155.119573257501 19.70190559682946, -155.1194410142881 19.7022751918499, -155.1192731812154 19.70263004506774, -155.1190713746072 19.70296673905252, -155.1188375379715 19.70328203125709, -155.1185739232828 19.70357288524519, -155.1182830692947 19.70383649993389, -155.1179677770901 19.70407033656965, -155.1176310831054 19.70427214317783, -155.1172762298875 19.70443997625048, -155.1169066348671 19.70457221946337, -155.1165258574461 19.70466759924205, -155.1161375647194 19.70472519702713, -155.115745496158 19.70474445812044, -155.1153534275967 19.70472519702713, -155.11496513487 19.70466759924205, -155.114584357449 19.70457221946337, -155.1142147624286 19.70443997625048, -155.1138599092107 19.70427214317783, -155.113523215226 19.70407033656965, -155.1132079230214 19.70383649993389, -155.1129170690333 19.70357288524519, -155.1126534543446 19.70328203125709, -155.1124196177088 19.70296673905252, -155.1122178111006 19.70263004506774, -155.112049978028 19.7022751918499, -155.1119177348151 19.70190559682946, -155.1118223550364 19.7015248194085, -155.1117647572514 19.70113652668176, -155.1117454961581 19.70074445812044))",TENRIKYO KAKAAKO CHURCH,POINT (-155.1199551 19.69997859999999),532.2
29,19.696279799489705,-155.07257605301047,POINT (-155.0725760530105 19.69627979948971),"POLYGON ((-155.0685760530105 19.69627979948971, -155.0685953141038 19.69588773092839, -155.0686529118888 19.69549943820164, -155.0687482916675 19.69511866078069, -155.0688805348804 19.69474906576025, -155.0690483679531 19.6943942125424, -155.0692501745613 19.69405751855763, -155.069484011197 19.69374222635305, -155.0697476258857 19.69345137236496, -155.0700384798738 19.69318775767626, -155.0703537720784 19.69295392104049, -155.0706904660632 19.69275211443231, -155.071045319281 19.69258428135966, -155.0714149143014 19.69245203814678, -155.0717956917224 19.69235665836809, -155.0721839844491 19.69229906058302, -155.0725760530105 19.6922797994897, -155.0729681215718 19.69229906058302, -155.0733564142985 19.69235665836809, -155.0737371917195 19.69245203814678, -155.0741067867399 19.69258428135966, -155.0744616399578 19.69275211443231, -155.0747983339425 19.69295392104049, -155.0751136261471 19.69318775767626, -155.0754044801352 19.69345137236496, -155.0756680948239 19.69374222635305, -155.0759019314597 19.69405751855763, -155.0761037380679 19.6943942125424, -155.0762715711405 19.69474906576025, -155.0764038143534 19.69511866078069, -155.0764991941321 19.69549943820164, -155.0765567919171 19.69588773092839, -155.0765760530105 19.69627979948971, -155.0765567919171 19.69667186805102, -155.0764991941321 19.69706016077777, -155.0764038143534 19.69744093819872, -155.0762715711405 19.69781053321917, -155.0761037380679 19.69816538643701, -155.0759019314597 19.69850208042178, -155.0756680948239 19.69881737262636, -155.0754044801352 19.69910822661445, -155.0751136261471 19.69937184130315, -155.0747983339425 19.69960567793892, -155.0744616399578 19.6998074845471, -155.0741067867399 19.69997531761975, -155.0737371917195 19.70010756083263, -155.0733564142985 19.70020294061132, -155.0729681215718 19.70026053839639, -155.0725760530105 19.70027979948971, -155.0721839844491 19.70026053839639, -155.0717956917224 19.70020294061132, -155.0714149143014 19.70010756083263, -155.071045319281 19.69997531761975, -155.0706904660632 19.6998074845471, -155.0703537720784 19.69960567793892, -155.0700384798738 19.69937184130315, -155.0697476258857 19.69910822661445, -155.069484011197 19.69881737262636, -155.0692501745613 19.69850208042178, -155.0690483679531 19.69816538643701, -155.0688805348804 19.69781053321917, -155.0687482916675 19.69744093819872, -155.0686529118888 19.69706016077777, -155.0685953141038 19.69667186805102, -155.0685760530105 19.69627979948971))",Waiakea Elementary School,POINT (-155.0746393 19.69493869999999),378.3
