,lat,long,center,buffer,site_name,site_location,site_dist
0,19.735563934641092,-155.03714241912397,POINT (-155.037142419124 19.73556393464109),"POLYGON ((-155.035142419124 19.73556393464109, -155.0351520496706 19.73536790036043, -155.0351808485632 19.73517375399706, -155.0352285384525 19.73498336528658, -155.035294660059 19.73479856777636, -155.0353785765953 19.73462114116744, -155.0354794798994 19.73445279417505, -155.0355963982173 19.73429514807276, -155.0357282055616 19.73414972107872, -155.0358736325556 19.73401791373437, -155.0360312786579 19.73390099541649, -155.0361996256503 19.7338000921124, -155.0363770522592 19.73371617557607, -155.0365618497695 19.73365005396963, -155.0367522384799 19.73360236408029, -155.0369463848433 19.73357356518775, -155.037142419124 19.73356393464109, -155.0373384534046 19.73357356518775, -155.037532599768 19.73360236408029, -155.0377229884785 19.73365005396963, -155.0379077859887 19.73371617557607, -155.0380852125976 19.7338000921124, -155.03825355959 19.73390099541649, -155.0384112056923 19.73401791373437, -155.0385566326864 19.73414972107872, -155.0386884400307 19.73429514807276, -155.0388053583486 19.73445279417505, -155.0389062616527 19.73462114116744, -155.038990178189 19.73479856777636, -155.0390562997954 19.73498336528658, -155.0391039896848 19.73517375399706, -155.0391327885773 19.73536790036043, -155.039142419124 19.73556393464109, -155.0391327885773 19.73575996892175, -155.0391039896848 19.73595411528512, -155.0390562997954 19.7361445039956, -155.038990178189 19.73632930150582, -155.0389062616527 19.73650672811474, -155.0388053583486 19.73667507510713, -155.0386884400307 19.73683272120942, -155.0385566326864 19.73697814820347, -155.0384112056923 19.73710995554782, -155.03825355959 19.7372268738657, -155.0380852125976 19.73732777716979, -155.0379077859887 19.73741169370611, -155.0377229884785 19.73747781531256, -155.037532599768 19.7375255052019, -155.0373384534046 19.73755430409444, -155.037142419124 19.73756393464109, -155.0369463848433 19.73755430409444, -155.0367522384799 19.7375255052019, -155.0365618497695 19.73747781531256, -155.0363770522592 19.73741169370611, -155.0361996256503 19.73732777716979, -155.0360312786579 19.7372268738657, -155.0358736325556 19.73710995554782, -155.0357282055616 19.73697814820347, -155.0355963982173 19.73683272120942, -155.0354794798994 19.73667507510713, -155.0353785765953 19.73650672811474, -155.035294660059 19.73632930150582, -155.0352285384525 19.7361445039956, -155.0351808485632 19.73595411528512, -155.0351520496706 19.73575996892175, -155.035142419124 19.73556393464109))",Ka Umeke Kaeo Pcs,POINT (-155.0357084 19.7342351),170.2
1,19.734685607771492,-155.0282575056123,POINT (-155.0282575056123 19.73468560777149),"POLYGON ((-155.0262575056123 19.73468560777149, -155.0262671361589 19.73448957349083, -155.0262959350515 19.73429542712746, -155.0263436249408 19.73410503841698, -155.0264097465473 19.73392024090676, -155.0264936630836 19.73374281429784, -155.0265945663877 19.73357446730545, -155.0267114847056 19.73341682120316, -155.0268432920499 19.73327139420912, -155.026988719044 19.73313958686477, -155.0271463651463 19.73302266854689, -155.0273147121386 19.7329217652428, -155.0274921387476 19.73283784870647, -155.0276769362578 19.73277172710003, -155.0278673249683 19.73272403721069, -155.0280614713316 19.73269523831815, -155.0282575056123 19.73268560777149, -155.028453539893 19.73269523831815, -155.0286476862563 19.73272403721069, -155.0288380749668 19.73277172710003, -155.029022872477 19.73283784870647, -155.0292002990859 19.7329217652428, -155.0293686460783 19.73302266854689, -155.0295262921806 19.73313958686477, -155.0296717191747 19.73327139420912, -155.029803526519 19.73341682120316, -155.0299204448369 19.73357446730545, -155.030021348141 19.73374281429784, -155.0301052646773 19.73392024090676, -155.0301713862837 19.73410503841698, -155.0302190761731 19.73429542712746, -155.0302478750656 19.73448957349083, -155.0302575056123 19.73468560777149, -155.0302478750656 19.73488164205215, -155.0302190761731 19.73507578841553, -155.0301713862837 19.735266177126, -155.0301052646773 19.73545097463622, -155.030021348141 19.73562840124514, -155.0299204448369 19.73579674823753, -155.029803526519 19.73595439433982, -155.0296717191747 19.73609982133387, -155.0295262921806 19.73623162867822, -155.0293686460783 19.7363485469961, -155.0292002990859 19.73644945030019, -155.029022872477 19.73653336683651, -155.0288380749668 19.73659948844296, -155.0286476862563 19.7366471783323, -155.028453539893 19.73667597722484, -155.0282575056123 19.73668560777149, -155.0280614713316 19.73667597722484, -155.0278673249683 19.7366471783323, -155.0276769362578 19.73659948844296, -155.0274921387476 19.73653336683651, -155.0273147121386 19.73644945030019, -155.0271463651463 19.7363485469961, -155.026988719044 19.73623162867822, -155.0268432920499 19.73609982133387, -155.0267114847056 19.73595439433982, -155.0265945663877 19.73579674823753, -155.0264936630836 19.73562840124514, -155.0264097465473 19.73545097463622, -155.0263436249408 19.735266177126, -155.0262959350515 19.73507578841553, -155.0262671361589 19.73488164205215, -155.0262575056123 19.73468560777149))",Mauna Loa Shores,POINT (-155.0272234 19.733178),91.9
2,19.73384921695126,-155.0285497162913,POINT (-155.0285497162913 19.73384921695126),"POLYGON ((-155.0265497162913 19.73384921695126, -155.026559346838 19.7336531826706, -155.0265881457305 19.73345903630723, -155.0266358356199 19.73326864759675, -155.0267019572263 19.73308385008653, -155.0267858737626 19.73290642347761, -155.0268867770667 19.73273807648522, -155.0270036953846 19.73258043038293, -155.0271355027289 19.73243500338889, -155.027280929723 19.73230319604453, -155.0274385758253 19.73218627772665, -155.0276069228177 19.73208537442256, -155.0277843494266 19.73200145788624, -155.0279691469368 19.7319353362798, -155.0281595356473 19.73188764639045, -155.0283536820106 19.73185884749791, -155.0285497162913 19.73184921695126, -155.028745750572 19.73185884749791, -155.0289398969353 19.73188764639045, -155.0291302856458 19.7319353362798, -155.029315083156 19.73200145788624, -155.029492509765 19.73208537442256, -155.0296608567573 19.73218627772665, -155.0298185028596 19.73230319604453, -155.0299639298537 19.73243500338889, -155.030095737198 19.73258043038293, -155.0302126555159 19.73273807648522, -155.03031355882 19.73290642347761, -155.0303974753563 19.73308385008653, -155.0304635969628 19.73326864759675, -155.0305112868521 19.73345903630723, -155.0305400857447 19.7336531826706, -155.0305497162913 19.73384921695126, -155.0305400857447 19.73404525123192, -155.0305112868521 19.73423939759529, -155.0304635969628 19.73442978630577, -155.0303974753563 19.73461458381599, -155.03031355882 19.73479201042491, -155.0302126555159 19.7349603574173, -155.030095737198 19.73511800351959, -155.0299639298537 19.73526343051363, -155.0298185028596 19.73539523785799, -155.0296608567573 19.73551215617587, -155.029492509765 19.73561305947996, -155.029315083156 19.73569697601628, -155.0291302856458 19.73576309762272, -155.0289398969353 19.73581078751207, -155.028745750572 19.73583958640461, -155.0285497162913 19.73584921695126, -155.0283536820106 19.73583958640461, -155.0281595356473 19.73581078751207, -155.0279691469368 19.73576309762272, -155.0277843494266 19.73569697601628, -155.0276069228177 19.73561305947996, -155.0274385758253 19.73551215617587, -155.027280929723 19.73539523785799, -155.0271355027289 19.73526343051363, -155.0270036953846 19.73511800351959, -155.0268867770667 19.7349603574173, -155.0267858737626 19.73479201042491, -155.0267019572263 19.73461458381599, -155.0266358356199 19.73442978630577, -155.0265881457305 19.73423939759529, -155.026559346838 19.73404525123192, -155.0265497162913 19.73384921695126))",Carlsmith Beach Park,POINT (-155.027970678621 19.7330791088927),58.1
3,19.731202535855417,-155.02923296245694,POINT (-155.0292329624569 19.73120253585542),"POLYGON ((-155.0272329624569 19.73120253585542, -155.0272425930036 19.73100650157476, -155.0272713918961 19.73081235521138, -155.0273190817855 19.73062196650091, -155.0273852033919 19.73043716899069, -155.0274691199282 19.73025974238177, -155.0275700232323 19.73009139538938, -155.0276869415502 19.72993374928709, -155.0278187488946 19.72978832229304, -155.0279641758886 19.72965651494869, -155.0281218219909 19.72953959663081, -155.0282901689833 19.72943869332672, -155.0284675955922 19.72935477679039, -155.0286523931024 19.72928865518395, -155.0288427818129 19.72924096529461, -155.0290369281763 19.72921216640207, -155.0292329624569 19.72920253585542, -155.0294289967376 19.72921216640207, -155.029623143101 19.72924096529461, -155.0298135318114 19.72928865518395, -155.0299983293217 19.72935477679039, -155.0301757559306 19.72943869332672, -155.030344102923 19.72953959663081, -155.0305017490253 19.72965651494869, -155.0306471760193 19.72978832229304, -155.0307789833637 19.72993374928709, -155.0308959016816 19.73009139538938, -155.0309968049856 19.73025974238177, -155.031080721522 19.73043716899069, -155.0311468431284 19.73062196650091, -155.0311945330178 19.73081235521138, -155.0312233319103 19.73100650157476, -155.031232962457 19.73120253585542, -155.0312233319103 19.73139857013608, -155.0311945330178 19.73159271649945, -155.0311468431284 19.73178310520992, -155.031080721522 19.73196790272015, -155.0309968049856 19.73214532932907, -155.0308959016816 19.73231367632146, -155.0307789833637 19.73247132242374, -155.0306471760193 19.73261674941779, -155.0305017490253 19.73274855676214, -155.030344102923 19.73286547508002, -155.0301757559306 19.73296637838411, -155.0299983293217 19.73305029492044, -155.0298135318114 19.73311641652688, -155.029623143101 19.73316410641622, -155.0294289967376 19.73319290530876, -155.0292329624569 19.73320253585542, -155.0290369281763 19.73319290530876, -155.0288427818129 19.73316410641622, -155.0286523931024 19.73311641652688, -155.0284675955922 19.73305029492044, -155.0282901689833 19.73296637838411, -155.0281218219909 19.73286547508002, -155.0279641758886 19.73274855676214, -155.0278187488946 19.73261674941779, -155.0276869415502 19.73247132242374, -155.0275700232323 19.73231367632146, -155.0274691199282 19.73214532932907, -155.0273852033919 19.73196790272015, -155.0273190817855 19.73178310520992, -155.0272713918961 19.73159271649945, -155.0272425930036 19.73139857013608, -155.0272329624569 19.73120253585542))",The Seaside Restaurant and Aqua Farm,POINT (-155.02864345561 19.73261535448969),35.0
4,19.730837231988346,-155.09110004313004,POINT (-155.09110004313 19.73083723198835),"POLYGON ((-155.08910004313 19.73083723198835, -155.0891096736767 19.73064119770769, -155.0891384725692 19.73044705134431, -155.0891861624586 19.73025666263384, -155.089252284065 19.73007186512362, -155.0893362006013 19.72989443851469, -155.0894371039054 19.72972609152231, -155.0895540222233 19.72956844542002, -155.0896858295677 19.72942301842597, -155.0898312565617 19.72929121108162, -155.089988902664 19.72917429276374, -155.0901572496564 19.72907338945965, -155.0903346762653 19.72898947292332, -155.0905194737755 19.72892335131688, -155.090709862486 19.72887566142754, -155.0909040088494 19.728846862535, -155.09110004313 19.72883723198835, -155.0912960774107 19.728846862535, -155.0914902237741 19.72887566142754, -155.0916806124845 19.72892335131688, -155.0918654099948 19.72898947292332, -155.0920428366037 19.72907338945965, -155.0922111835961 19.72917429276374, -155.0923688296984 19.72929121108162, -155.0925142566924 19.72942301842597, -155.0926460640368 19.72956844542002, -155.0927629823547 19.72972609152231, -155.0928638856587 19.72989443851469, -155.0929478021951 19.73007186512362, -155.0930139238015 19.73025666263384, -155.0930616136908 19.73044705134431, -155.0930904125834 19.73064119770769, -155.0931000431301 19.73083723198835, -155.0930904125834 19.73103326626901, -155.0930616136908 19.73122741263238, -155.0930139238015 19.73141780134285, -155.0929478021951 19.73160259885308, -155.0928638856587 19.731780025462, -155.0927629823547 19.73194837245439, -155.0926460640368 19.73210601855667, -155.0925142566924 19.73225144555072, -155.0923688296984 19.73238325289507, -155.0922111835961 19.73250017121295, -155.0920428366037 19.73260107451704, -155.0918654099948 19.73268499105337, -155.0916806124845 19.73275111265981, -155.0914902237741 19.73279880254915, -155.0912960774107 19.73282760144169, -155.09110004313 19.73283723198834, -155.0909040088494 19.73282760144169, -155.090709862486 19.73279880254915, -155.0905194737755 19.73275111265981, -155.0903346762653 19.73268499105337, -155.0901572496564 19.73260107451704, -155.089988902664 19.73250017121295, -155.0898312565617 19.73238325289507, -155.0896858295677 19.73225144555072, -155.0895540222233 19.73210601855667, -155.0894371039054 19.73194837245439, -155.0893362006013 19.731780025462, -155.089252284065 19.73160259885308, -155.0891861624586 19.73141780134285, -155.0891384725692 19.73122741263238, -155.0891096736767 19.73103326626901, -155.08910004313 19.73083723198835))",Pikake Apartments,POINT (-155.0919246 19.7307595),124.8
5,19.72960150515869,-155.06855746050348,POINT (-155.0685574605035 19.72960150515869),"POLYGON ((-155.0665574605035 19.72960150515869, -155.0665670910501 19.72940547087803, -155.0665958899427 19.72921132451466, -155.066643579832 19.72902093580418, -155.0667097014385 19.72883613829396, -155.0667936179748 19.72865871168504, -155.0668945212789 19.72849036469265, -155.0670114395968 19.72833271859036, -155.0671432469411 19.72818729159632, -155.0672886739352 19.72805548425196, -155.0674463200374 19.72793856593409, -155.0676146670298 19.72783766262999, -155.0677920936388 19.72775374609367, -155.067976891149 19.72768762448723, -155.0681672798595 19.72763993459789, -155.0683614262228 19.72761113570535, -155.0685574605035 19.72760150515869, -155.0687534947841 19.72761113570535, -155.0689476411475 19.72763993459789, -155.069138029858 19.72768762448723, -155.0693228273682 19.72775374609367, -155.0695002539771 19.72783766262999, -155.0696686009695 19.72793856593409, -155.0698262470718 19.72805548425196, -155.0699716740659 19.72818729159632, -155.0701034814102 19.72833271859036, -155.0702203997281 19.72849036469265, -155.0703213030322 19.72865871168504, -155.0704052195685 19.72883613829396, -155.0704713411749 19.72902093580418, -155.0705190310643 19.72921132451466, -155.0705478299568 19.72940547087803, -155.0705574605035 19.72960150515869, -155.0705478299568 19.72979753943935, -155.0705190310643 19.72999168580272, -155.0704713411749 19.7301820745132, -155.0704052195685 19.73036687202342, -155.0703213030322 19.73054429863234, -155.0702203997281 19.73071264562473, -155.0701034814102 19.73087029172702, -155.0699716740659 19.73101571872106, -155.0698262470718 19.73114752606542, -155.0696686009695 19.7312644443833, -155.0695002539771 19.73136534768739, -155.0693228273682 19.73144926422371, -155.069138029858 19.73151538583015, -155.0689476411475 19.7315630757195, -155.0687534947841 19.73159187461204, -155.0685574605035 19.73160150515869, -155.0683614262228 19.73159187461204, -155.0681672798595 19.7315630757195, -155.067976891149 19.73151538583015, -155.0677920936388 19.73144926422371, -155.0676146670298 19.73136534768739, -155.0674463200374 19.7312644443833, -155.0672886739352 19.73114752606542, -155.0671432469411 19.73101571872106, -155.0670114395968 19.73087029172702, -155.0668945212789 19.73071264562473, -155.0667936179748 19.73054429863234, -155.0667097014385 19.73036687202342, -155.066643579832 19.7301820745132, -155.0665958899427 19.72999168580272, -155.0665670910501 19.72979753943935, -155.0665574605035 19.72960150515869))",Kamehameha Festival,POINT (-155.068534 19.729624),0.9
6,19.728002512729713,-155.09249209333527,POINT (-155.0924920933353 19.72800251272971),"POLYGON ((-155.0904920933353 19.72800251272971, -155.0905017238819 19.72780647844905, -155.0905305227745 19.72761233208568, -155.0905782126638 19.72742194337521, -155.0906443342703 19.72723714586498, -155.0907282508066 19.72705971925606, -155.0908291541107 19.72689137226367, -155.0909460724286 19.72673372616138, -155.0910778797729 19.72658829916734, -155.0912233067669 19.72645649182299, -155.0913809528692 19.72633957350511, -155.0915492998616 19.72623867020102, -155.0917267264705 19.72615475366469, -155.0919115239808 19.72608863205825, -155.0921019126912 19.72604094216891, -155.0922960590546 19.72601214327637, -155.0924920933353 19.72600251272971, -155.0926881276159 19.72601214327637, -155.0928822739793 19.72604094216891, -155.0930726626898 19.72608863205825, -155.0932574602 19.72615475366469, -155.0934348868089 19.72623867020102, -155.0936032338013 19.72633957350511, -155.0937608799036 19.72645649182299, -155.0939063068977 19.72658829916734, -155.094038114242 19.72673372616138, -155.0941550325599 19.72689137226367, -155.094255935864 19.72705971925606, -155.0943398524003 19.72723714586498, -155.0944059740067 19.72742194337521, -155.0944536638961 19.72761233208568, -155.0944824627886 19.72780647844905, -155.0944920933353 19.72800251272971, -155.0944824627886 19.72819854701037, -155.0944536638961 19.72839269337375, -155.0944059740067 19.72858308208422, -155.0943398524003 19.72876787959444, -155.094255935864 19.72894530620336, -155.0941550325599 19.72911365319575, -155.094038114242 19.72927129929804, -155.0939063068977 19.72941672629209, -155.0937608799036 19.72954853363644, -155.0936032338013 19.72966545195432, -155.0934348868089 19.72976635525841, -155.0932574602 19.72985027179474, -155.0930726626898 19.72991639340118, -155.0928822739793 19.72996408329052, -155.0926881276159 19.72999288218306, -155.0924920933353 19.73000251272971, -155.0922960590546 19.72999288218306, -155.0921019126912 19.72996408329052, -155.0919115239808 19.72991639340118, -155.0917267264705 19.72985027179474, -155.0915492998616 19.72976635525841, -155.0913809528692 19.72966545195432, -155.0912233067669 19.72954853363644, -155.0910778797729 19.72941672629209, -155.0909460724286 19.72927129929804, -155.0908291541107 19.72911365319575, -155.0907282508066 19.72894530620336, -155.0906443342703 19.72876787959444, -155.0905782126638 19.72858308208422, -155.0905305227745 19.72839269337375, -155.0905017238819 19.72819854701037, -155.0904920933353 19.72800251272971))",Wainaku Street @ Ohai Street Wainaku Store,POINT (-155.091007 19.727555),112.3
7,19.726671678429597,-155.09194013057987,POINT (-155.0919401305799 19.7266716784296),"POLYGON ((-155.0899401305799 19.7266716784296, -155.0899497611265 19.72647564414894, -155.0899785600191 19.72628149778556, -155.0900262499084 19.72609110907509, -155.0900923715149 19.72590631156487, -155.0901762880512 19.72572888495595, -155.0902771913553 19.72556053796356, -155.0903941096732 19.72540289186127, -155.0905259170175 19.72525746486722, -155.0906713440116 19.72512565752287, -155.0908289901138 19.72500873920499, -155.0909973371062 19.7249078359009, -155.0911747637151 19.72482391936457, -155.0913595612254 19.72475779775813, -155.0915499499359 19.72471010786879, -155.0917440962992 19.72468130897625, -155.0919401305799 19.7246716784296, -155.0921361648605 19.72468130897625, -155.0923303112239 19.72471010786879, -155.0925206999344 19.72475779775813, -155.0927054974446 19.72482391936457, -155.0928829240535 19.7249078359009, -155.0930512710459 19.72500873920499, -155.0932089171482 19.72512565752287, -155.0933543441423 19.72525746486722, -155.0934861514866 19.72540289186127, -155.0936030698045 19.72556053796356, -155.0937039731086 19.72572888495595, -155.0937878896449 19.72590631156487, -155.0938540112513 19.72609110907509, -155.0939017011407 19.72628149778556, -155.0939305000332 19.72647564414894, -155.0939401305799 19.7266716784296, -155.0939305000332 19.72686771271026, -155.0939017011407 19.72706185907363, -155.0938540112513 19.7272522477841, -155.0937878896449 19.72743704529433, -155.0937039731086 19.72761447190325, -155.0936030698045 19.72778281889564, -155.0934861514866 19.72794046499792, -155.0933543441423 19.72808589199197, -155.0932089171482 19.72821769933632, -155.0930512710459 19.7283346176542, -155.0928829240535 19.72843552095829, -155.0927054974446 19.72851943749462, -155.0925206999344 19.72858555910106, -155.0923303112239 19.7286332489904, -155.0921361648605 19.72866204788294, -155.0919401305799 19.7286716784296, -155.0917440962992 19.72866204788294, -155.0915499499359 19.7286332489904, -155.0913595612254 19.72858555910106, -155.0911747637151 19.72851943749462, -155.0909973371062 19.72843552095829, -155.0908289901138 19.7283346176542, -155.0906713440116 19.72821769933632, -155.0905259170175 19.72808589199197, -155.0903941096732 19.72794046499792, -155.0902771913553 19.72778281889564, -155.0901762880512 19.72761447190325, -155.0900923715149 19.72743704529433, -155.0900262499084 19.7272522477841, -155.0899785600191 19.72706185907363, -155.0899497611265 19.72686771271026, -155.0899401305799 19.7266716784296))",Wainaku Street @ Ohai Street Wainaku Store,POINT (-155.091007 19.727555),151.7
8,19.724648532473623,-155.09124387138317,POINT (-155.0912438713832 19.72464853247362),"POLYGON ((-155.0892438713832 19.72464853247362, -155.0892535019298 19.72445249819296, -155.0892823008224 19.72425835182959, -155.0893299907117 19.72406796311911, -155.0893961123182 19.72388316560889, -155.0894800288545 19.72370573899997, -155.0895809321586 19.72353739200758, -155.0896978504765 19.72337974590529, -155.0898296578208 19.72323431891125, -155.0899750848149 19.7231025115669, -155.0901327309171 19.72298559324902, -155.0903010779095 19.72288468994493, -155.0904785045184 19.7228007734086, -155.0906633020287 19.72273465180216, -155.0908536907392 19.72268696191282, -155.0910478371025 19.72265816302028, -155.0912438713832 19.72264853247362, -155.0914399056638 19.72265816302028, -155.0916340520272 19.72268696191282, -155.0918244407377 19.72273465180216, -155.0920092382479 19.7228007734086, -155.0921866648568 19.72288468994493, -155.0923550118492 19.72298559324902, -155.0925126579515 19.7231025115669, -155.0926580849456 19.72323431891125, -155.0927898922899 19.72337974590529, -155.0929068106078 19.72353739200758, -155.0930077139119 19.72370573899997, -155.0930916304482 19.72388316560889, -155.0931577520546 19.72406796311911, -155.093205441944 19.72425835182959, -155.0932342408365 19.72445249819296, -155.0932438713832 19.72464853247362, -155.0932342408365 19.72484456675428, -155.093205441944 19.72503871311766, -155.0931577520546 19.72522910182813, -155.0930916304482 19.72541389933835, -155.0930077139119 19.72559132594727, -155.0929068106078 19.72575967293966, -155.0927898922899 19.72591731904195, -155.0926580849456 19.726062746036, -155.0925126579515 19.72619455338035, -155.0923550118492 19.72631147169823, -155.0921866648568 19.72641237500232, -155.0920092382479 19.72649629153864, -155.0918244407377 19.72656241314509, -155.0916340520272 19.72661010303443, -155.0914399056638 19.72663890192697, -155.0912438713832 19.72664853247362, -155.0910478371025 19.72663890192697, -155.0908536907392 19.72661010303443, -155.0906633020287 19.72656241314509, -155.0904785045184 19.72649629153864, -155.0903010779095 19.72641237500232, -155.0901327309171 19.72631147169823, -155.0899750848149 19.72619455338035, -155.0898296578208 19.726062746036, -155.0896978504765 19.72591731904195, -155.0895809321586 19.72575967293966, -155.0894800288545 19.72559132594727, -155.0893961123182 19.72541389933835, -155.0893299907117 19.72522910182813, -155.0892823008224 19.72503871311766, -155.0892535019298 19.72484456675428, -155.0892438713832 19.72464853247362))",Kozmic Cones,POINT (-155.09058 19.72389),63.2
9,19.723664247615986,-155.0896834224239,POINT (-155.0896834224239 19.72366424761599),"POLYGON ((-155.0876834224239 19.72366424761599, -155.0876930529705 19.72346821333533, -155.0877218518631 19.72327406697195, -155.0877695417524 19.72308367826148, -155.0878356633589 19.72289888075126, -155.0879195798952 19.72272145414233, -155.0880204831993 19.72255310714995, -155.0881374015172 19.72239546104766, -155.0882692088615 19.72225003405361, -155.0884146358556 19.72211822670926, -155.0885722819579 19.72200130839138, -155.0887406289502 19.72190040508729, -155.0889180555592 19.72181648855096, -155.0891028530694 19.72175036694452, -155.0892932417799 19.72170267705518, -155.0894873881432 19.72167387816264, -155.0896834224239 19.72166424761599, -155.0898794567046 19.72167387816264, -155.0900736030679 19.72170267705518, -155.0902639917784 19.72175036694452, -155.0904487892886 19.72181648855096, -155.0906262158975 19.72190040508729, -155.0907945628899 19.72200130839138, -155.0909522089922 19.72211822670926, -155.0910976359863 19.72225003405361, -155.0912294433306 19.72239546104766, -155.0913463616485 19.72255310714995, -155.0914472649526 19.72272145414233, -155.0915311814889 19.72289888075126, -155.0915973030953 19.72308367826148, -155.0916449929847 19.72327406697195, -155.0916737918772 19.72346821333533, -155.0916834224239 19.72366424761599, -155.0916737918772 19.72386028189664, -155.0916449929847 19.72405442826002, -155.0915973030953 19.72424481697049, -155.0915311814889 19.72442961448072, -155.0914472649526 19.72460704108964, -155.0913463616485 19.72477538808203, -155.0912294433306 19.72493303418431, -155.0910976359863 19.72507846117836, -155.0909522089922 19.72521026852271, -155.0907945628899 19.72532718684059, -155.0906262158975 19.72542809014468, -155.0904487892886 19.72551200668101, -155.0902639917784 19.72557812828745, -155.0900736030679 19.72562581817679, -155.0898794567046 19.72565461706933, -155.0896834224239 19.72566424761598, -155.0894873881432 19.72565461706933, -155.0892932417799 19.72562581817679, -155.0891028530694 19.72557812828745, -155.0889180555592 19.72551200668101, -155.0887406289502 19.72542809014468, -155.0885722819579 19.72532718684059, -155.0884146358556 19.72521026852271, -155.0882692088615 19.72507846117836, -155.0881374015172 19.72493303418431, -155.0880204831993 19.72477538808203, -155.0879195798952 19.72460704108964, -155.0878356633589 19.72442961448072, -155.0877695417524 19.72424481697049, -155.0877218518631 19.72405442826002, -155.0876930529705 19.72386028189664, -155.0876834224239 19.72366424761599))",YWCA of Hawaii Island Developmental Preschool,POINT (-155.0888541 19.7235039),43.5
