area,raw_stop_counts,raw_device_counts,distance_from_home,distance_from_primary_daytime_location,median_dwell,year
481677208004,5915.333333333333,986.5,11326.25,11917.916666666666,113.90625,2019.0
481677209001,7072.666666666667,1533.8333333333333,6646.75,7319.833333333333,55.16041666666666,2019.0
481677209002,11565.416666666666,1574.5,8583.583333333334,9969.583333333334,134.22430555555556,2019.0
481677209003,13026.833333333334,3453.4166666666665,7810.75,8722.25,37.15208333333333,2019.0
481677209004,9851.166666666666,3128.3333333333335,10550.0,11628.083333333334,46.09444444444444,2019.0
481677210001,24550.666666666668,6580.666666666667,8872.5,9679.0,84.32638888888889,2019.0
481677211001,14450.083333333334,2151.3333333333335,6622.083333333333,7364.083333333333,93.41597222222221,2019.0
481677211002,9419.416666666666,1096.0,4823.833333333333,6171.083333333333,111.69166666666666,2019.0
481677211003,25552.75,2209.0,7237.166666666667,7889.25,60.41111111111112,2019.0
481677211004,32655.666666666668,3508.25,7607.75,8668.166666666666,103.46458333333334,2019.0
481677212011,33110.333333333336,8284.583333333334,6549.416666666667,7561.833333333333,28.874305555555555,2019.0
481677212012,52163.166666666664,8623.333333333334,6005.833333333333,6490.583333333333,55.84236111111111,2019.0
481677212013,13379.166666666666,1664.5833333333333,3001.5833333333335,4296.833333333333,122.54930555555556,2019.0
481677212014,63146.333333333336,7925.5,5454.416666666667,6669.166666666667,91.90277777777777,2019.0
481677212015,13087.083333333334,1283.0,3373.1666666666665,4733.833333333333,145.14097222222222,2019.0
481677212021,131317.25,12339.5,7530.0,8510.25,55.40277777777777,2019.0
481677213001,8744.25,1106.0833333333333,5346.25,5955.666666666667,106.95972222222223,2019.0
481677213002,10220.916666666666,2460.8333333333335,7041.0,7272.25,59.10138888888889,2019.0
481677213003,76625.0,28722.75,5212.0,5838.0,71.54513888888889,2019.0
481677213004,14824.5,4155.75,5901.083333333333,6231.666666666667,31.024305555555557,2019.0
481677214001,14163.583333333334,1834.4166666666667,5194.5,6383.25,133.84583333333333,2019.0
481677214002,41903.416666666664,4437.916666666667,5588.5,5956.916666666667,50.70972222222222,2019.0
481677214003,40722.75,8920.333333333334,7039.0,8541.583333333334,39.299305555555556,2019.0
481677215001,24603.75,4402.5,7831.666666666667,8255.583333333334,71.18194444444444,2019.0
481677215002,15628.75,2625.1666666666665,8733.666666666666,9942.916666666666,86.90138888888889,2019.0
481677215003,18536.833333333332,3351.0,5963.333333333333,6445.5,80.925,2019.0
481677215004,11061.083333333334,1678.5833333333333,10459.916666666666,11067.416666666666,90.58749999999999,2019.0
481677216001,45027.333333333336,14736.833333333334,27615.5,29445.5,41.25486111111111,2019.0
481677217001,8285.666666666666,1615.75,8533.666666666666,10622.666666666666,87.12083333333334,2019.0
481677217002,6799.833333333333,1182.5,6103.583333333333,6930.083333333333,92.72847222222221,2019.0
481677217003,11977.75,2748.5833333333335,8629.916666666666,10518.083333333334,25.979166666666668,2019.0
481677217004,5584.333333333333,1233.6666666666667,7461.75,8526.333333333334,82.80833333333334,2019.0
481677217005,5101.583333333333,593.75,3942.1666666666665,6045.416666666667,176.225,2019.0
481677217006,19362.833333333332,2088.0833333333335,8898.333333333334,10872.25,155.22083333333333,2019.0
481677218001,7747.583333333333,1023.1666666666666,12982.166666666666,15122.166666666666,132.94930555555555,2019.0
481677218002,16603.5,2185.75,12388.0,14331.083333333334,105.89791666666667,2019.0
481677218003,11129.5,1421.9166666666667,10161.333333333334,11951.0,78.05694444444444,2019.0
481677218004,6764.416666666667,1532.5833333333333,19226.916666666668,21302.583333333332,100.40972222222223,2019.0
481677219001,67556.75,12398.416666666666,11495.916666666666,12397.5,68.07152777777777,2019.0
481677219002,29225.833333333332,6555.0,8972.25,10171.5,26.46597222222222,2019.0
481677219003,20441.166666666668,5534.583333333333,9660.083333333334,10436.75,20.584722222222222,2019.0
481677220011,18669.083333333332,2197.75,7086.25,9740.833333333334,119.8951388888889,2019.0
481677220012,7804.583333333333,806.1666666666666,4814.083333333333,6911.166666666667,154.65625,2019.0
481677220013,7951.0,1444.0,3422.25,5118.25,80.37569444444445,2019.0
481677220021,10551.5,2073.0833333333335,6969.583333333333,7881.0,75.94722222222222,2019.0
481677220022,8380.916666666666,1850.4166666666667,4046.9166666666665,5866.0,53.58263888888889,2019.0
481677220023,5812.5,1367.0,5323.833333333333,6569.0,70.175,2019.0
481677221001,4935.0,486.0,3143.25,4653.25,168.64166666666668,2019.0
481677221002,6214.25,1186.75,1761.3333333333333,1664.0,100.4888888888889,2019.0
481677221003,8809.5,1242.0,5084.75,7399.75,101.49513888888889,2019.0
481677221004,6629.416666666667,627.8333333333334,1860.1666666666667,2800.0833333333335,188.60208333333333,2019.0
481677221005,4041.0,476.75,1894.25,3244.8333333333335,170.71041666666667,2019.0
481677221006,9077.583333333334,928.5833333333334,2101.8333333333335,2695.8333333333335,142.12291666666667,2019.0
481677222001,3164.3333333333335,471.5,6046.75,7982.583333333333,149.67708333333334,2019.0
481677222002,2730.1666666666665,507.0833333333333,5612.916666666667,6518.166666666667,105.94861111111112,2019.0
481677222003,7959.916666666667,2038.0833333333333,7175.833333333333,8297.25,44.34652777777777,2019.0
481677222004,5522.916666666667,1146.4166666666667,9814.833333333334,9623.583333333334,69.32708333333333,2019.0
481677223001,7223.333333333333,1195.0833333333333,3681.0833333333335,5646.333333333333,119.68541666666668,2019.0
481677223002,4820.166666666667,722.1666666666666,2965.1666666666665,3435.6666666666665,119.8875,2019.0
481677223003,4115.916666666667,685.8333333333334,4040.8333333333335,4543.75,120.40972222222223,2019.0
481677223004,15154.0,3446.3333333333335,6969.916666666667,7302.666666666667,42.84166666666667,2019.0
481677223005,36474.25,8510.916666666666,6674.0,8172.5,55.06388888888889,2019.0
481677223006,6748.083333333333,1062.4166666666667,4163.333333333333,5046.416666666667,126.26944444444445,2019.0
481677226001,12806.166666666666,2187.8333333333335,7472.416666666667,8553.083333333334,89.81319444444445,2019.0
481677227001,18783.333333333332,3196.6666666666665,9803.666666666666,10239.416666666666,73.33888888888889,2019.0
481677227002,3016.5,526.0833333333334,5729.333333333333,6515.416666666667,94.20833333333333,2019.0
481677227003,4715.666666666667,1281.75,4919.25,5315.0,28.496527777777775,2019.0
481677227004,13492.166666666666,3180.0833333333335,5824.75,6817.333333333333,100.1388888888889,2019.0
481677228001,8014.083333333333,1794.25,5818.5,6258.25,62.15902777777777,2019.0
481677228002,7736.333333333333,1057.9166666666667,6187.833333333333,6785.916666666667,122.25208333333335,2019.0
481677229001,14376.833333333334,4023.3333333333335,4297.166666666667,6206.083333333333,115.95833333333333,2019.0
481677229002,9824.583333333334,2328.9166666666665,15895.583333333334,17580.916666666668,69.06458333333333,2019.0
481677230001,5974.916666666667,1182.5,5813.583333333333,6538.416666666667,87.05833333333334,2019.0
481677230002,5273.416666666667,815.6666666666666,4736.833333333333,5681.833333333333,138.59861111111113,2019.0
481677230003,10075.333333333334,2067.75,8095.75,9081.25,51.69583333333333,2019.0
481677231001,5881.25,1721.75,10542.666666666666,12474.166666666666,71.01597222222223,2019.0
481677231002,7956.75,1416.5833333333333,10404.75,11620.25,121.92777777777776,2019.0
481677231003,6137.5,1596.0,9558.916666666666,10034.333333333334,80.85347222222222,2019.0
481677232001,39713.166666666664,8122.5,16595.583333333332,19096.666666666668,51.68055555555555,2019.0
481677232002,12597.666666666666,2190.75,8422.25,9579.75,97.19097222222223,2019.0
481677233001,25064.666666666668,3598.1666666666665,8297.833333333334,10250.416666666666,66.27777777777779,2019.0
481677233002,57973.166666666664,11859.583333333334,11434.25,12449.75,35.84166666666667,2019.0
481677233003,36848.0,14762.833333333334,31178.75,32987.0,20.020833333333332,2019.0
481677234001,30112.666666666668,4154.083333333333,7280.083333333333,8586.916666666666,23.71597222222222,2019.0
481677234002,15946.75,2478.3333333333335,6639.666666666667,7571.0,56.68472222222223,2019.0
481677234003,31773.25,2771.25,9071.0,10232.0,75.49305555555556,2019.0
481677234004,11737.416666666666,1549.5,12030.916666666666,13313.0,77.75972222222222,2019.0
481677235011,4693.75,727.0,5771.166666666667,7475.416666666667,85.95208333333333,2019.0
