id,name,categories,longitude,latitude,display_address
ChIJscm5wLZhUXkRJq6EPCZ7Wz4,Hawaiʻi Volcanoes National Park,"national_park, tourist_attraction, park, point_of_interest, establishment",-155.4661859,19.496366899999998,"Hawaii Volcanoes National Park, HI 96718, USA"
ChIJx9lxWmPBU3kRPeD698ZPqcU,Kīpuka ‘Āinahou Nene Sanctuary,"park, point_of_interest, establishment",-155.4155542,19.6009135,"Hawaii, USA"
ChIJZ9wCr6TCU3kRWJzawJJhYVQ,Pu'u 'Ula'ula (Red Hill) cabin,"lodging, point_of_interest, establishment",-155.4644229,19.5302491,"Volcano, HI 96785, USA"
ChIJK2uDtVPvU3kRSrYYmUeLu30,Mauna Loa Observatory Trailhead,"hiking_area, park, point_of_interest, establishment",-155.57540849999998,19.5380996,"Hawaii, USA"
ChIJP94VPFOUU3kRtzH7Y3mRTIQ,Gilbert Kahele Recreation Area,"park, tourist_attraction, point_of_interest, establishment",-155.526556,19.7490924,"44-5400 Daniel K. Inouye Hwy, Waimea, HI 96743, USA"
ChIJ69yGVgbAU3kRdBhlHbsixhc,Pu'u Huluhulu Cinder cone parking lot,"parking, point_of_interest, establishment",-155.4666857,19.6885749,"Island of, HI, USA"
ChIJXbFhVfm9U3kRry-VIM2HKVg,Mauna Kea Ice Age Natural Area Reserve,"national_park, tourist_attraction, park, point_of_interest, establishment",-155.4748835,19.7915039,"Mauna Kea Humu'ula Trail, Hawaii, USA"
ChIJs9E_Al6_U3kRA-AmhHn4y0A,Mauna Kea Humu'ula Trailhead,"hiking_area, park, point_of_interest, establishment",-155.45645589999998,19.7621423,"Mauna Kea Humu'ula Trail, Hawaii, USA"
ChIJLVdCujfHU3kR0QAEKLTJ8XA,Kaulana Manu Nature Trail,"hiking_area, park, point_of_interest, establishment",-155.3662229,19.670442599999998,"State Rte 200, Hilo, HI 96720, USA"
ChIJgTPcravAU3kRF1wdcVy3ILo,Pu'u O'o Trail,"hiking_area, tourist_attraction, park, point_of_interest, establishment",-155.3843164,19.6769922,"Island of, Hilo, HI 96720, USA"
ChIJu5M2NRW-U3kRkHM2H-aGWXY,Mauna Kea State Park - Halepōhaku Area,"park, tourist_attraction, point_of_interest, establishment",-155.4512349,19.7585035,"75 Aupuni St, Hilo, HI 96720, USA"
ChIJ60hzYwbAU3kRGrsmwf6bO60,Pu'u Huluhulu,"hiking_area, park, point_of_interest, establishment",-155.46701099999999,19.6874787,"State Rte 200, Hilo, HI, USA"
ChIJ0WOCRBq_U3kR_htLBTxFTw0,Pu'u Kalepeamoa,"park, point_of_interest, establishment",-155.4588554,19.7538964,"Hawaii, USA"
ChIJofnPHA24U3kR7XsXw2HV1o4,Pu'u O'o Trailhead,"park, point_of_interest, establishment",-155.3842874,19.677072799999998,"State Rte 200, Hilo, HI 96720, USA"
ChIJE_u3hEm_U3kR2PyGMdCwww4,Parking spaces for commercial tours,"parking, point_of_interest, establishment",-155.4561953,19.7577183,"Island of Hawai'i, Hawaii, USA"
ChIJqSoDXFSUU3kRWm2Aa9_wjm8,Hwy 200 @ Gilbert Kahele Recreation Park (at flag poles),"bus_stop, transit_station, point_of_interest, establishment",-155.526611,19.749,"Hawaii 96743, USA"
ChIJX55LcwCVU3kRQnM_cyOlw_Y,Ka'ena Point Natural Area Reserve,"hiking_area, park, point_of_interest, establishment",-155.5234855,19.7283057,"Kaena Trail, Waimea, HI 96743, USA"
ChIJyaa5sBW-U3kRU5YCLBeDv7o,Parking lot,"premise, parking, point_of_interest, establishment",-155.4560144,19.759328099999998,"Hawaii, USA"
ChIJh6jFRhS-U3kRIRlq93cQi34,Parking lot,"premise, parking, point_of_interest, establishment",-155.4562,19.7609167,"Hawaii, USA"
ChIJSVPqZRS-U3kRB9d97LsK6jU,Parking lot,"premise, parking, point_of_interest, establishment",-155.4556431,19.7616167,"Hawaii, USA"
ChIJ___TiwrRU3kR6x06_C0ct2w,HANGRY YETI FOOD CO,"restaurant, food, point_of_interest, establishment",-155.2769367,19.4474726,"99-7806 Kapoha Pl, Volcano, HI 96785, USA"
ChIJEz1596zRU3kRn9_114e3OsU,Lotus Garden Cottages,"bed_and_breakfast, hotel, lodging, point_of_interest, establishment",-155.2371714,19.446505,"19-4245 Kekoa Nui Blvd, Volcano, HI 96785, USA"
ChIJq6p603zQU3kRm_lyjzUn1Ok,Kilauea House,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.2739738,19.4454246,"99-1826 Painiu Loop, Volcano, HI 96785, USA"
ChIJJU6fRlHQU3kRWlewATsUu1M,McCall Flower Farm,"market, point_of_interest, establishment",-155.2452868,19.444606,"19 Haunani Rd, Volcano, HI 96785, USA"
ChIJf_GctU_QU3kR-h9CzgMGId4,At the End of the Road Bed and Breakfast,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.2479118,19.4505219,"19-4364 Haunani Rd, Volcano, HI 96785, USA"
ChIJwVmmOq3RU3kRZ-boDR3PSl4,Ku'ulei Hale,"lodging, point_of_interest, establishment",-155.2374596,19.4460397,"19-4242 Wright Rd, Volcano, HI 96785, USA"
ChIJy9vRRa3RU3kRzIQ0lMlRez8,Tara Firma Inn Volcano,"lodging, point_of_interest, establishment",-155.23740479999998,19.4466929,"19-4251 Kekoa Nui Blvd, Volcano, HI 96785, USA"
ChIJi3GbHB3QU3kRDPvq8QcSGuU,Pu’U Maka’ Ala Natural Area Reserve,"tourist_attraction, park, point_of_interest, establishment",-155.2589933,19.5315493,"Amaumau Rd, Mountain View, HI 96771, USA"
ChIJWQD6NmfIU3kR1JbWAUOdFmE,Upper Waiakea Forest Reserve,"national_park, tourist_attraction, park, point_of_interest, establishment",-155.2714364,19.6137938,"Hilo, HI 96720, USA"
ChIJX6v9ejNLUnkRT6EbsaGgWMI,Hakalau Forest National Wildlife Refuge,"tourist_attraction, park, point_of_interest, establishment",-155.321331,19.792980099999998,"60 Nowelo St, Hilo, HI 96720, USA"
ChIJ7-W-7n64U3kRO2rCIHSJWPw,Kaumana Trail,"hiking_area, tourist_attraction, park, point_of_interest, establishment",-155.3281699,19.675918799999998,"Saddle Rd, Hilo, HI 96720, USA"
ChIJ4zmYFBG3U3kR5mR1P970FIE,Hilo Watershed Forest Reserve,"tourist_attraction, national_park, park, point_of_interest, establishment",-155.26196149999998,19.728814699999997,"Daniel K. Inouye Hwy, Hilo, HI 96720, USA"
ChIJ3YCnQdfJU3kRjLafX6Zti8Y,Hilo Forest Reserve (Kūkūau Sec.),"park, point_of_interest, establishment",-155.2324453,19.6539145,"Hilo, HI 96720, USA"
ChIJbzPqqbXJU3kRnRzyPaeszgM,Waiākea 1942 Lava Flow Natural Area Reserve,"park, point_of_interest, establishment",-155.2351747,19.633830500000002,"Hilo, HI 96720, USA"
ChIJUb5T7I69U3kR52SUl6dFv2k,Lake Waiau Parking Lot,"parking, point_of_interest, establishment",-155.46777100000003,19.810392999999998,"Mauna Kea Summit Rd, Hilo, HI 96720, USA"
ChIJJy2D0AGXU3kRULIMyVjYmTM,Mauna Kea Forest Reserve,"national_park, park, point_of_interest, establishment",-155.5427063,19.8626166,"VF74+2W, Waimea, HI, USA"
ChIJy0w2UgC9U3kRdnmVS_dp0TI,Caltech Submillimeter Observatory,"university, point_of_interest, establishment",-155.4754705,19.8224481,"Island of Hawai'i, Hawaii 96720, USA"
ChIJ25RrryqWU3kRMSLNMYf2YNE,Parking lot,"parking, premise, point_of_interest, establishment",-155.4762465,19.8260477,"Hawaii 96720, USA"
ChIJu6CtfX-9U3kRhhXOYVAfkXA,Parking lot,"parking, premise, point_of_interest, establishment",-155.4722325,19.8263095,"Hawaii 96720, USA"
ChIJRczUOAC9U3kRZEyDp5v49Is,Lake Waiau Trailhead,"hiking_area, park, point_of_interest, establishment",-155.4736159,19.818374,"Mauna Kea Access Rd, Hilo, HI 96720, USA"
ChIJHe-87Y69U3kRAIkgQQgJijI,Parking lot,"parking, premise, point_of_interest, establishment",-155.467708,19.8103995,"Hawaii 96720, USA"
ChIJveLHfCagU3kRDDgQ-FrXfP8,Kahana Drive,"park, premise, point_of_interest, establishment",-155.4697962,20.0201892,"Kahana Dr, Honokaa, HI 96727, USA"
ChIJAWK_tHd1U3kRcXK_xvB-j28,Boy Scout Camp Honokaia,"campground, park, lodging, point_of_interest, establishment",-155.52110679999998,20.0674962,"46-0306 Mamalahoa Hwy, Honokaa, HI 96727, USA"
ChIJh_L7Z3ifU3kRSrwbpuBMts8,Honoka'a Zen Cottage,"guest_house, hotel, lodging, point_of_interest, establishment",-155.511626,20.0516724,"46-4147 Old Mamalahoa Hwy, Honokaa, HI 96727, USA"
ChIJR_1oM0N1U3kRyVfM6pyl_hM,Mauna Kea Tea,"farm, cafe, food, point_of_interest, establishment",-155.4963827,20.0619147,"46-3870 Old Mamalahoa Hwy, Honokaa, HI 96727, USA"
ChIJucAqEswKU3kRUNs7fh48O6I,Hale Ho'ola Hamakua,"medical_lab, hospital, point_of_interest, health, establishment",-155.46970819999999,20.0762738,"45-547 Plumeria St, Honokaa, HI 96727, USA"
ChIJG-ucCs0KU3kRHT4el2o1NHg,Honokaʻa Country Market,"restaurant, food, market, point_of_interest, establishment",-155.4728883,20.0802545,"45-3745 Honokaa-Waipio Rd, Honokaa, HI 96727, USA"
ChIJSy0kT8afU3kRev_7ZoWZ20I,Mana Loli Sanctuary,"resort_hotel, hotel, hostel, spa, lodging, park, point_of_interest, health, establishment",-155.505362,20.051271,"46-4036 Kahana Dr, Honokaa, HI 96727, USA"
ChIJTcJQghh1U3kR2NuTTUaVguQ,Waipiʻo Wayside Bed & Breakfast,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.498158,20.0887071,"Post Offcie Box 840, 46-4226 Honokaa-Waipio Rd, Honokaa, HI 96727, USA"
ChIJb08DzvehU3kRXxqkE2lBwNw,Pohala Lodge,"hotel, lodging, point_of_interest, health, establishment",-155.4755736,20.0478436,"45-3503 Kahana Dr, Honokaa, HI 96727, USA"
ChIJhfDZXKV1U3kRw-4xYdRwt6k,The Log Cabin Inn,"lodging, point_of_interest, establishment",-155.5015613,20.0572176,"46-3977 Old Mamalahoa Hwy, Honokaa, HI 96727, USA"
ChIJly8TBcwKU3kRjvQ0jY0cWuo,Kō Education Center,"university, point_of_interest, establishment",-155.46957419999998,20.0770125,"45-539 Plumeria St, Honokaa, HI 96727, USA"
ChIJf_kiR5ULU3kRQMW9l5ACrfA,Honoka'a Union Hall,"community_center, wedding_venue, event_venue, point_of_interest, establishment",-155.4718844,20.080360499999998,"45-3720 Honokaa-Waipio Rd, Honokaa, HI 96727, USA"
ChIJcQCFBcwKU3kRnXzluaXRE7M,Honoka'a Plumeria Street @ Honoka'a Hospital,"bus_stop, transit_station, point_of_interest, establishment",-155.4705037,20.0763473,"Honokaa, HI 96727, USA"
ChIJn9QKvM0KU3kRBHSGvG2JLDA,ILWU,"event_venue, historical_landmark, tourist_attraction, wedding_venue, community_center, parking, point_of_interest, establishment",-155.4718844,20.080360499999998,"45-3720 Honokaa-Waipio Rd, Honokaa, HI 96727, USA"
ChIJoQ_i0c4KU3kRJOxolLERweg,Honokaa Park,"park, premise, point_of_interest, establishment",-155.46756879999998,20.0761221,"Honokaa, HI 96727, USA"
ChIJZdB3IXqgU3kRYeDr9Gb4DN4,Kalopa State Recreation Area,"tourist_attraction, park, point_of_interest, establishment",-155.4356271,20.038906,"44-3480 Kalaniai Rd, Honokaa, HI 96727, USA"
ChIJeaWz_IAKU3kRiAfluuWmIco,Kalopa State Park,"park, point_of_interest, establishment",-155.4352141,20.0393966,"NOT at intersection of Keahua Rd, It is at the Top of, Kalaniai Rd, Honokaa, HI 96727, USA"
ChIJp_-i5yuhU3kRkC_KTLuKD1A,Kalopa Native Forest Trail,"hiking_area, park, point_of_interest, establishment",-155.4394519,20.040045,"44-3480 Kalaniai Rd, Honokaa, HI 96727, USA"
ChIJj5DDJ3egU3kRs6uRE_dTW6w,Hāmākua Forest Reserve (Kalōpā Sec.) / Kalōpā Gma,"park, point_of_interest, establishment",-155.44295599999998,20.039220699999998,"Honokaa, HI 96727, USA"
ChIJEYCDNmOgU3kR6ziwuZx84Aw,Mele Manu,"hotel, lodging, point_of_interest, establishment",-155.4324543,20.0310001,"44-4615 Waikaalulu Rd., Paauilo, HI 96776, USA"
ChIJEW1dmakKU3kRMkqbgZ9-coA,Hamakua Forest Reserve,"park, point_of_interest, establishment",-155.4686443,20.0501513,"Honokaa, HI 96727, USA"
ChIJ1R8HZcgKU3kROw6srT99Uuc,Tex Drive-In,"fast_food_restaurant, american_restaurant, restaurant, food, point_of_interest, establishment",-155.46447999999998,20.0718618,"45-690 Pakalana St #19, Honokaa, HI 96727, USA"
ChIJ52FZ2c0KU3kRe8IVg_8Ac6U,Ka Hale O Na Keiki Preschool,"preschool, child_care_agency, school, point_of_interest, establishment",-155.470236,20.080302,"45-3668 Honokaa-Waipio Rd, Honokaa, HI 96727, USA"
ChIJ5S7Tds4KU3kRA6NlFwIa7-U,Gramma's Kitchen,"restaurant, food, point_of_interest, establishment",-155.4693915,20.0792307,"45-3625 Mamane St, Honokaa, HI 96727, USA"
ChIJoc1qWiELU3kRh8Z6fqI4aa0,Harmoni Foods,"korean_restaurant, vegetarian_restaurant, restaurant, food, point_of_interest, establishment",-155.4685058,20.0792598,"45-3596 Mamane St, Honokaa, HI 96727, USA"
ChIJc24kElwLU3kRatfBFWtnyGc,Andrade’s Honokaa Cafe,"restaurant, food, point_of_interest, establishment",-155.4693131,20.0795033,"45-3626 Mamane St, Honokaa, HI 96727, USA"
ChIJXXOY84wLU3kR9zUtqFpEwVQ,Lean-To Farm Hawai’i,"coffee_shop, cafe, food, point_of_interest, store, establishment",-155.46932909999998,20.0793359,"45-3625 Mamane St # D, Honokaa, HI 96727, USA"
ChIJk8QNb84KU3kRVqvDSZRKb_4,Fudge'n Coffee Cafe,"cafe, food, point_of_interest, establishment",-155.46882929999998,20.0791914,"45-3611 Mamane St # 105, Honokaa, HI 96727, USA"
ChIJU0z1BgALU3kRQSSZ0lSNEzc,I Luv Dumplings,"restaurant, food, point_of_interest, establishment",-155.4693915,20.0792307,"45-3625 Mamane St unit F, Honokaa, HI 96727, USA"
ChIJh89aX1MLU3kRwWLxQTUZk2w,Kajun bunkr,"hotel, lodging, point_of_interest, establishment",-155.46953919999999,20.079466999999998,"Honokaa, HI 96727, USA"
ChIJAcNyUc8KU3kRT4NJlf-LOHg,Honokaʻa Elementary School,"primary_school, school, point_of_interest, establishment",-155.46529719999998,20.0757276,"45-534 Pakalana St, Honokaa, HI 96727, USA"
ChIJVYxHJZgLU3kRbweS9R8ek1A,Honokaʻa Public House,"american_restaurant, sandwich_shop, pizza_restaurant, meal_takeaway, restaurant, food, bar, point_of_interest, establishment",-155.4656234,20.0783242,"45-3490 Mamane St unit g, Honokaa, HI 96727, USA"
ChIJo0teScQKU3kRUk4FtfRO8BM,Cafe il Mondo,"italian_restaurant, restaurant, food, point_of_interest, establishment",-155.4679839,20.0793066,"45-3580 Mamane St, Honokaa, HI 96727, USA"
ChIJZYv_pwkLU3kRPR_HN3CHT78,"Minit Stop Honokaa - Fried Chicken, Convenience Store and Gas Station","convenience_store, gas_station, meal_takeaway, restaurant, food, store, point_of_interest, establishment",-155.4673278,20.079065099999998,"45-3550 Mamane St, Honokaa, HI 96727, USA"
ChIJyy43F0ILU3kRDPPavN2Jn2g,Honoka'a Heritage Center,"visitor_center, museum, travel_agency, point_of_interest, establishment",-155.465643,20.078335,"45-3490 Mamane St Suite C, Honokaa, HI 96727, USA"
ChIJq6pmUM4KU3kRoXAb1yVTn_s,Phyllis Robinson,"pharmacy, health, store, point_of_interest, establishment",-155.4674992,20.0787384,"45-3551 Mamane St STE A4, Honokaa, HI 967276926, USA"
ChIJbWwHN3wLU3kRT23hx0NyFH8,"Raleigh Martin, Honokaa Parking Lot","parking, point_of_interest, establishment",-155.46731610000003,20.0784596,"45-506 Koniaka Pl, Honokaa, HI 96727, USA"
ChIJG8-_6M4KU3kR6pa5qkfeCRI,Honoka'a Akia Street @ Honoka’a Park (across Hauoli Senior Housing),"bus_stop, transit_station, point_of_interest, establishment",-155.4676523,20.0770931,"Honokaa, HI 96727, USA"
ChIJA678S8sLU3kRI-9rm6Kun44,Historic Exhibits of Honoka’a,"museum, point_of_interest, establishment",-155.4658248,20.078383,"6904, 45, 3490 Mamane St suite b, Honokaa, HI 96727, USA"
ChIJ00mfltEKU3kRFSYK-MPguoI,United States Postal Service,"post_office, finance, local_government_office, point_of_interest, establishment",-155.4696368,20.0800593,"45-490 Lehua St, Honokaa, HI 96727, USA"
ChIJJ9ExQs4KU3kROLPX1pED510,Honokaa Market Place,"market, home_goods_store, store, point_of_interest, establishment",-155.4681019,20.0793563,"45-3586 Mamane St, Honokaa, HI 96727, USA"
ChIJC3h67M8KU3kRPZIA676hwdk,Luana Ola Villa & Cottages,"lodging, point_of_interest, establishment",-155.46583529999998,20.0802326,"45-3474 Kawila St, Honokaa, HI 96727, USA"
ChIJZamebs4KU3kRCNwDhey6tlU,Trop AG Hawaii-Shangria,"coffee_shop, cafe, food, store, point_of_interest, establishment",-155.46879099999998,20.079593499999998,"45-3610 Mamane St, Honokaa, HI 96727, USA"
ChIJrUk8-MUKU3kRWdgHCVhqII4,Honokaʻa High and Intermediate School,"secondary_school, school, point_of_interest, establishment",-155.462208,20.0754846,"45-527 Pakalana St, Honokaa, HI 96727, USA"
ChIJj25Eq8AKU3kRavW69Y0OqwU,Convenience Plus LLC,"gas_station, convenience_store, bakery, point_of_interest, grocery_store, food, store, establishment",-155.457372,20.0689724,"45-3244 Hawaiʻi Belt Rd, Honokaa, HI 96727, USA"
ChIJTdElmscLU3kRmL2-RByZASw,"The CARDINAL Herbs, teas and Spices","sandwich_shop, coffee_shop, cafe, restaurant, point_of_interest, food, store, establishment",-155.4609243,20.0759919,"45-3321 Mamane St, Honokaa, HI 96727, USA"
ChIJD3e0WL8KU3kRNQS91s3GLNc,ATM (Convenience Plus LLC),"atm, convenience_store, finance, point_of_interest, food, store, establishment",-155.457372,20.0689724,"45-3244 Hawaiʻi Belt Rd, Honokaa, HI 96727, USA"
ChIJxfm2Pp4LU3kRaEY1_jZlE6E,Kawela Ranch,"park, point_of_interest, establishment",-155.4611117,20.0760473,"46-6039 Pua Ohia Place Lot 1, Honokaa, HI 96727, USA"
ChIJl2ipm8UKU3kRQv08fTIIQqw,Honokaʻa Public Library,"library, store, health, point_of_interest, establishment",-155.4623589,20.076966199999998,"45-3380 Mamane St Suite 3, Honokaa, HI 96727, USA"
ChIJ0yZDcs8KU3kRCLty4Mfal5o,The Salvation Army Honokaa Corps Community Center,"community_center, church, place_of_worship, event_venue, point_of_interest, establishment",-155.464831,20.0773255,"45-511 Rickard Pl, Honokaa, HI 96727, USA"
ChIJwSxRh8UKU3kRCgfuYoJ8YSg,Honoka'a Mamane Street @ Pakalana Street (nearside),"bus_stop, transit_station, point_of_interest, establishment",-155.463833,20.077278,"Honokaa, HI 96727, USA"
ChIJQY0TR0MLU3kRBEw_oiFiyZc,KOICHI’S House,"museum, point_of_interest, establishment",-155.46177799999998,20.0769147,"45-3348 Mamane St, Honokaa, HI 96727, USA"
ChIJ1eWE5M0KU3kRX3aLEHW7nvA,North Hawaii Regional Special Education,"school, point_of_interest, establishment",-155.4641858,20.075677499999998,"45-527 Pakalana St, Honokaa, HI 96727, USA"
ChIJlYdvrusKU3kR9rJhEMX81u4,Hamakua Harvest Farmers Market,"tourist_attraction, market, point_of_interest, establishment",-155.44918429999998,20.070377699999998,"44-2600 Mamalahoa Hwy, Waimea, HI 96743, USA"
ChIJ6ba9NjoLU3kR2spPUag04mM,Pahale Farms,"coffee_shop, cafe, store, food, point_of_interest, establishment",-155.4489267,20.0705845,"Papaaloa, HI 96727, USA"
ChIJTylm-fwKU3kRMmru88aS3WY,Old Hawai‘i Retreat,"hotel, lodging, point_of_interest, establishment",-155.4375274,20.0844642,"44-709 Hoolapa Ln, Honokaa, HI 96727, USA"
ChIJqUvaKJMLU3kRw7u8IGwfAnA,Demonstration Orchard at Hāmākua Harvest,"park, point_of_interest, establishment",-155.4493267,20.070832799999998,"44-2600 Mamalahoa Hwy, Waimea, HI 96743, USA"
ChIJQfO7hPwKU3kRKMFEVQdSZXA,Paauhau Park,"park, premise, point_of_interest, establishment",-155.4376857,20.082660399999998,"Honokaa, HI 96727, USA"
ChIJNWjA5JmgU3kR5-krsvzbqI8,Hawaiian Vanilla Co.,"farm, gift_shop, market, cafe, store, food, point_of_interest, establishment",-155.4095639,20.028401499999998,"43-2007 Paauilo Mauka Rd, Paauilo, HI 96727, USA"
ChIJ2WXqJDyhU3kRqO9oNNxLk5U,Gomes Arena,"park, point_of_interest, establishment",-155.42810870000002,20.0351607,"44-3401 Ho'o Kahua Rd, Honokaa, HI 96727, USA"
ChIJ_6vKtF8KU3kRiVRHslQl6IE,Blue Lotus Guest House,"guest_house, lodging, point_of_interest, establishment",-155.425252,20.065288,"44-2725 Middle Rd, Paauilo, HI 96776, USA"
ChIJaYOKEvykU3kRGEL6dQ9yz5w,Dr. David Douglas Memorial Site,"park, point_of_interest, establishment",-155.3383179,19.8885993,"Island of, Laupahoehoe, HI 96764, USA"
ChIJ83tdGzakU3kReI8EXavaXks,Keanakolu Ranger Station,"lodging, point_of_interest, establishment",-155.3399772,19.918193,"‘Ō‘Ōkala, HI 96774, USA"
ChIJ42jK5r2lU3kRA20mjDlPyN0,Hilo Forest Reserve (Laupāhoehoe Sec.),"park, point_of_interest, establishment",-155.30837119999998,19.9187573,"Laupahoehoe, HI 96764, USA"
ChIJ3ZvCh0uvU3kR05qOj5hjFR0,Laupahoehoe Natural Area Reserve,"park, point_of_interest, establishment",-155.2678034,19.9259602,"Laupahoehoe, HI 96764, USA"
ChIJJRe-mnKmU3kR1kf2jr_HKZM,Hilo Forest Reserve (Humu‘Ula Sec.),"park, point_of_interest, establishment",-155.3115935,19.946312,"‘Ō‘Ōkala, HI 96774, USA"
ChIJpdRFM0KmU3kRR9acAsdp490,Manowaialee Forest Reserve,"premise, park, point_of_interest, establishment",-155.3242998,19.973788199999998,"‘Ō‘Ōkala, HI 96774, USA"
ChIJ183EDXOgU3kRT97dyETIU20,Hamakua Forest Reserve,"tourist_attraction, park, point_of_interest, establishment",-155.38435710000002,19.9994992,"Honokaa, HI 96727, USA"
ChIJY8vTxganU3kR4n18JAyc9OM,Hamakua Forest Reserve (Hō‘Ea Ka‘Ao Sec.),"park, point_of_interest, establishment",-155.3374395,19.9906281,"Paauilo, HI 96776, USA"
ChIJAQAAcFumU3kRJ9NwYfc3clc,Manowaiale‘E Forest Reserve,"park, point_of_interest, establishment",-155.3235576,19.966046199999997,"‘Ō‘Ōkala, HI 96774, USA"
ChIJ56xkST2nU3kRoep7xzeWf70,Hamakua Forest Reserve (Kainehe Sec.),"park, point_of_interest, establishment",-155.3582095,19.9985902,"Paauilo, HI 96776, USA"
ChIJT0MFucmnU3kRale5dEXOV4c,Ookala Cooperative Game Management Area,"premise, park, point_of_interest, establishment",-155.307972,19.983867900000003,"‘Ō‘Ōkala, HI 96774, USA"
ChIJj-YhjbAJU3kRM0xPZlAtPXw,COBA,"restaurant, food, point_of_interest, establishment",-155.3485351,20.030023,"42-1027 Hawaiʻi Belt Rd, Paauilo, HI 96776, USA"
ChIJEX3KzfsJU3kRPzyRoT0NxUU,Pa’auilo Elementary & Intermediate School,"primary_school, school, point_of_interest, establishment",-155.3728098,20.0395583,"43-1497 Hauola Rd, Paauilo, HI 96776, USA"
ChIJPRC1UvsJU3kRKwrO7D-bi6A,United States Postal Service,"post_office, finance, point_of_interest, establishment",-155.368842,20.039272999999998,"43-1355 Mamalahoa Hwy, Paauilo, HI 96776, USA"
ChIJ__-PtuwJU3kRWl6EwUUak4Y,Hauola Forest Reserve,"park, point_of_interest, establishment",-155.36463229999998,20.054565099999998,"Paauilo, HI 96776, USA"
ChIJQ_nU2YQJU3kRpZ6s0cSHHlQ,huiMAU hub,"market, point_of_interest, establishment",-155.3687416,20.039137999999998,"43-1355 Mamalahoa Hwy, Paauilo, HI 96776, USA"
ChIJ3758lnOhU3kRiljgFuaiVY8,Hawaii Green Earth,"park, point_of_interest, establishment",-155.3851632,20.0152315,"43-1666 Manienie Rd, Paauilo, HI 96776, USA"
ChIJyeiZTPsJU3kRhnIwjnSg-Iw,Paauilo Highway 19 @ Paauilo Mill Road (overpass across U.S. Post Office),"bus_stop, transit_station, point_of_interest, establishment",-155.368945,20.039673999999998,"Paauilo, HI 96776, USA"
ChIJ4UeGovoJU3kRL7zeSnoSvbM,Agricultural Research Stations,"university, school, point_of_interest, establishment",-155.3703181,20.0430407,"Paauilo, HI 96776, USA"
ChIJec3-VuoJU3kRje7twGCOozE,Hauola Forest Reserve,"premise, park, point_of_interest, establishment",-155.3576996,20.0502012,"43-3804 Wiliko Rd, Paauilo, HI 96776, USA"
ChIJq3ib9OQJU3kRexHZ5M4boLc,Paauilo Park,"park, premise, point_of_interest, establishment",-155.36605,20.0398076,"Paauilo, HI 96776, USA"
ChIJS-5WTPsJU3kRC7OsBtEsbYk,Paauilo Highway 19 @ Paauilo Mill Road (U.S. Post Office),"bus_stop, transit_station, point_of_interest, establishment",-155.369034,20.039583,"Paauilo, HI 96776, USA"
ChIJD6extmWoU3kRMo7JIQ-t0eg,Waipunalei Airstrip,"airport, point_of_interest, establishment",-155.2697222,19.982777799999997,"Laupahoehoe, HI 96764, USA"
ChIJyWUj6jmoU3kRMc8fVckRmik,Laupahoehoe Beach Park,"park, tourist_attraction, point_of_interest, establishment",-155.241155,19.992749000000003,"HI-19, Laupahoehoe, HI 96764, USA"
ChIJPQI6KsKpU3kR6oYqm8LMh7Y,Laupāhoehoe Point,"park, point_of_interest, establishment",-155.2405058,19.9934717,"Beach Park, HI-19, Laupahoehoe, HI 96764, USA"
ChIJudxwDLGpU3kRdWB8uqy4f3s,Laupāhoehoe Community Public Charter School,"school, health, point_of_interest, establishment",-155.2277771,19.9796716,"35-2065 Old Mamalahoa Hwy, Laupahoehoe, HI 96764, USA"
ChIJ2w147LOpU3kRJ5P_-3KnAXE,Laupahoehoe Train Museum,"museum, tourist_attraction, point_of_interest, establishment",-155.23387889999998,19.9843606,"36-2377 Hawaiʻi Belt Rd, Laupahoehoe, HI 96764, USA"
ChIJBcowHBCpU3kRm5kopLSZOhI,Minit Stop Laupahoehoe - Fried Chicken and Convenience Store.,"convenience_store, meal_takeaway, restaurant, food, point_of_interest, store, establishment",-155.23270789999998,19.9844494,"36-2266 Hawaiʻi Belt Rd, Laupahoehoe, HI 96764, USA"
ChIJA02IUKWpU3kRD1lOdQHtS_w,Laupahoehoe Public & School Library,"library, point_of_interest, establishment",-155.22777069999998,19.9793012,"35-2065 Old Mamalahoa Hwy, Laupahoehoe, HI 96764, USA"
ChIJxclU2bOpU3kRCc6uIXpH0f0,United States Postal Service,"post_office, finance, point_of_interest, establishment",-155.2326342,19.983473699999998,"36-2281 Mamalahoa Hwy, Laupahoehoe, HI 96764, USA"
ChIJ94rq77OpU3kR-bqUEforSfY,Laupahoehoe Route 19 @ Old Mamalahoa Hwy (before Laupahoehoe Point ),"bus_stop, transit_station, point_of_interest, establishment",-155.23310999999998,19.98451,"Laupahoehoe, HI 96764, USA"
ChIJHYc0EzmoU3kRJ9pvAx_hKhk,Laupahoehoe before turn off to Laupahoehoe Point,"bus_stop, transit_station, point_of_interest, establishment",-155.254056,19.998082999999998,"Hawaii 96764, USA"
ChIJL_iaCjWoU3kRlLvD-NqXqDY,Parking lot,"parking, premise, point_of_interest, establishment",-155.2411381,19.993534999999998,"Hawaii 96764, USA"
