0,140,57,31,245,213,115,138,113,137,241,111,134,130,240,239,163,100,25,95,232,93,92,88,83,84,86,158,85,87,233,230,106,161,107,132,112,136,206,242,243,244,122,127,126,159,170,216,246,33,251,252,253,143,218,135,217,255,60,151,219,220,131,45,254,145,1,39,214,128,215,124,249,191
4648.0,5088.5,5150.1,2742.8,1910.1,1842.4,1045.6,723.4,1.2,0.0,86.4,499.2,507.8,613.1,503.4,942.2,1132.4,1573.5,1914.4,1985.3,2130.0,2298.9,2480.1,2758.9,2754.5,2741.1,2719.2,2707.2,2706.3,2705.2,2584.0,1433.3,1442.4,1781.4,687.1,480.1,478.8,469.7,477.4,783.3,1386.2,2502.7,3900.1,3920.9,3930.3,5646.4,5671.9,5629.2,6368.8,6593.4,6827.4,9057.7,12689.5,13521.0,13545.7,13493.9,14908.0,15795.6,26967.9,26967.9,26955.9,35911.0,25984.2,19417.6,15866.9,14910.2,6297.2,6439.3,6846.8,4161.1,4197.1,4087.1,3887.2,5074.1
4710.6,5151.1,5121.4,2714.2,1881.4,1813.8,1017.0,694.7,85.3,86.4,0.0,412.8,421.4,526.6,416.9,855.8,1046.0,1487.1,1827.9,1898.9,2043.6,2212.5,2393.7,2672.5,2668.1,2654.7,2632.7,2620.8,2619.9,2618.8,2497.6,1346.9,1355.9,1695.0,600.7,393.7,392.4,383.3,448.7,754.6,1357.5,2474.0,3871.5,3892.2,3901.7,5617.7,5643.3,5600.5,6340.2,6564.8,6798.7,9029.0,12660.9,13492.3,13517.0,13465.2,14879.3,15766.9,26939.3,26939.3,26927.2,35882.3,25955.5,19389.0,15838.3,14881.5,6268.6,6410.7,6818.2,4132.4,4168.4,4058.5,3858.6,5045.4
5066.4,5506.9,5118.8,3134.5,2301.7,2234.1,1437.3,1115.1,505.6,506.8,420.3,0.0,92.3,168.0,434.2,873.0,1063.3,1504.3,1845.2,1916.1,2060.9,2229.7,2411.0,2689.8,2685.3,2672.0,2650.0,2638.0,2637.1,2636.0,2514.9,1364.1,1373.2,1218.9,344.1,189.4,190.6,199.8,869.0,1174.9,1777.8,2894.4,4291.8,4312.5,4322.0,6038.1,6063.6,6020.9,6760.5,6985.1,7219.1,9449.4,13081.2,13912.6,13937.4,13885.6,15299.6,16187.2,27359.6,27359.6,27347.6,36302.7,26375.9,19809.3,16258.6,15301.8,6688.9,6831.0,7238.5,4552.7,4588.7,4478.8,4278.9,5465.7
4994.0,5434.5,5046.3,3135.6,2302.8,2235.1,1438.3,1116.1,506.6,507.8,421.4,92.3,0.0,75.8,68.9,507.7,697.9,1139.0,1479.9,1550.8,1695.6,1864.4,2045.6,2324.4,2320.0,2306.7,2284.7,2272.7,2271.8,2270.7,2149.5,998.8,1007.9,1159.3,252.6,567.4,566.2,557.0,870.1,1176.0,1778.9,2895.4,4292.9,4313.6,4323.1,6039.1,6064.6,6021.9,6761.5,6986.1,7220.1,9450.4,13082.2,13913.7,13938.4,13886.6,15300.7,16188.3,27360.7,27360.7,27348.6,36303.7,26376.9,19810.4,16259.6,15302.9,6690.0,6832.0,7239.5,4553.8,4589.8,4479.8,4279.9,5466.8
5099.2,5539.8,5151.6,3240.8,2408.0,2340.4,1543.6,1221.4,611.9,613.1,526.6,168.0,75.8,0.0,107.4,482.2,672.4,1113.5,1454.4,1525.3,1670.1,1838.9,2020.1,2299.0,2294.5,2281.2,2259.2,2247.2,2246.3,2245.2,2124.0,973.3,982.4,1133.8,143.4,672.7,671.4,662.3,975.3,1281.2,1884.1,3000.7,4398.1,4418.9,4428.3,6144.4,6169.9,6127.2,6866.8,7091.4,7325.4,9555.7,13187.5,14018.9,14043.7,13991.9,15405.9,16293.5,27465.9,27465.9,27453.9,36409.0,26482.2,19915.6,16364.9,15408.1,6795.2,6937.3,7344.8,4659.0,4695.1,4585.1,4385.2,5572.1
4991.8,5432.3,5044.2,3133.4,2300.6,2233.0,1436.2,1114.0,504.5,505.7,419.2,170.9,71.2,109.7,0.0,438.8,629.1,1070.1,1411.0,1481.9,1626.7,1795.5,1976.8,2255.6,2251.1,2237.8,2215.8,2203.8,2202.9,2201.8,2080.7,929.9,939.0,1090.4,183.7,565.3,564.0,554.9,867.9,1173.8,1776.7,2893.3,4290.7,4311.5,4320.9,6037.0,6062.5,6019.8,6759.4,6984.0,7218.0,9448.3,13080.1,13911.5,13936.3,13884.5,15298.5,16186.1,27358.5,27358.5,27346.5,36301.6,26374.8,19808.2,16257.5,15300.7,6687.8,6829.9,7237.4,4551.6,4587.6,4477.7,4277.8,5464.6
5429.4,5869.9,5481.8,3571.0,2738.2,2670.6,1873.8,1551.6,942.1,943.2,856.8,608.5,508.8,483.3,437.6,0.0,190.2,631.3,972.2,1043.1,1187.9,1356.7,1537.9,1816.7,1812.3,1798.9,1777.0,1765.0,1764.1,1763.0,1641.8,491.1,500.2,651.6,433.4,1002.8,1001.6,992.4,1305.5,1611.4,2214.3,3330.8,4728.3,4749.0,4758.5,6474.5,6500.1,6457.4,7197.0,7421.6,7655.5,9885.8,13517.7,14349.1,14373.8,14322.1,15736.1,16623.7,27796.1,27796.1,27784.1,36739.2,26812.3,20245.8,16695.1,15738.3,7125.4,7267.5,7675.0,4989.2,5025.2,4915.3,4715.4,5902.2
5618.6,6059.1,5671.0,3760.2,2927.4,2859.8,2063.0,1740.7,1131.3,1132.4,1046.0,797.6,697.9,672.4,626.7,189.2,0.0,545.6,886.4,957.4,1102.1,1271.0,1452.2,1731.0,1726.6,1713.2,1691.2,1679.3,1678.4,1677.3,1556.1,405.4,414.4,565.8,622.5,1192.0,1190.8,1181.6,1494.7,1800.6,2403.5,3520.0,4917.5,4938.2,4947.7,6663.7,6689.3,6646.5,7386.2,7610.8,7844.7,10075.0,13706.9,14538.3,14563.0,14511.2,15925.3,16812.9,27985.3,27985.3,27973.2,36928.3,27001.5,20435.0,16884.3,15927.5,7314.6,7456.6,7864.1,5178.4,5214.4,5104.5,4904.6,6091.4
5709.1,6149.6,5761.5,4203.1,3370.3,3302.7,2505.9,2183.7,1574.2,1575.4,1488.9,1240.6,1140.9,1115.4,1069.7,632.1,547.4,0.0,340.9,411.8,556.5,725.4,906.6,1185.4,1181.0,1167.6,1145.6,1133.7,1132.8,1131.7,1010.5,141.0,167.7,282.2,1065.5,1635.0,1633.7,1624.6,1937.6,2243.5,2846.4,3962.9,5360.4,5381.1,5390.6,7106.6,7132.2,7089.5,7829.1,8053.7,8287.6,10517.9,14149.8,14981.2,15006.0,14954.2,16368.2,17255.8,28428.2,28428.2,28416.2,37371.3,27444.4,20877.9,17327.2,16370.4,7757.5,7899.6,8307.1,5621.3,5657.3,5547.4,5347.5,6114.4
5922.6,6363.1,5975.0,4542.8,3710.0,3642.4,2845.6,2523.3,1913.9,1915.0,1828.6,1580.2,1480.5,1455.0,1409.4,971.8,887.1,339.7,0.0,70.9,215.7,384.5,565.8,844.6,840.1,826.8,804.8,792.8,791.9,790.8,669.6,480.7,507.3,706.9,1405.2,1974.6,1973.4,1964.2,2277.3,2583.2,3186.1,4302.6,5700.1,5720.8,5730.3,7446.3,7471.9,7429.1,8168.8,8393.4,8627.3,10857.6,14489.5,15320.9,15345.6,15293.8,16707.9,17595.5,28767.9,28767.9,28755.8,37710.9,27784.1,21217.6,17666.9,16710.1,8097.2,8239.2,8646.7,5961.0,5997.0,5887.1,5687.2,6327.9
