0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204
9980.2,13211.5,1299.7,3916.6,5201.8,7335.5,401.5,1032.6,2899.6,7675.7,8097.8,1299.7,1237.2,7275.3,1075.3,1323.3,4109.1,914.5,587.1,786.4,939.6,977.5,9541.2,1363.4,12502.4,7135.4,2476.5,1503.2,13353.6,2163.9,3909.9,3703.6,1901.6,3579.3,25326.6,2151.8,0.0,1914.4,1683.1,589.6,585.7,581.8,10032.6,545.9,32876.9,6599.3,752.1,822.3,810.0,1595.7,2543.6,2448.4,1803.0,1390.9,8131.3,2908.6,3117.2,3233.5,2235.7,3962.8,3387.6,3352.8,3365.6,3351.7,546.2,2561.5,4066.1,4302.9,3848.9,3067.4,4038.6,4513.8,3253.9,3821.2,4206.3,229.6,417.5,4616.4,5514.2,4356.8,2438.5,831.6,5689.3,6082.4,6022.9,6824.7,6954.6,8266.3,9708.2,9721.2,1791.4,1866.5,3122.0,9809.1,8899.5,11098.3,10110.3,9839.3,9829.9,11075.3,2209.5,5564.1,31893.2,6083.7,5043.5,5589.6,19402.9,6073.3,6024.1,6632.4,10119.4,10420.7,801.3,19430.0,843.6,20819.1,594.5,656.0,32876.9,881.7,348.0,3353.7,11555.4,2132.4,4815.9,3941.7,4996.1,2517.3,583.8,7693.1,7608.8,7229.1,943.0,11580.9,4080.6,2082.0,1789.2,2141.5,5543.1,1242.7,8225.1,6131.8,5461.6,10385.5,1883.3,2241.6,2442.0,2479.0,5294.4,1509.7,3152.3,6553.1,5231.9,3173.3,2498.1,6386.3,4780.0,750.7,6076.2,8150.3,7614.1,7120.0,7751.4,13761.1,11111.3,11538.2,20816.9,19454.7,32864.9,41820.0,7812.5,7311.0,6457.8,5855.8,4118.7,2968.4,2960.2,2415.7,2426.9,4589.7,4243.0,3893.0,3440.1,3004.4,3531.4,2292.2,1825.7,2011.6,5080.8,5518.4,5937.7,6692.3,7295.1,8411.7,7819.1,12277.8,2438.6,8313.4,9992.1,10981.9,12736.4,14966.7,18598.5,21775.9,21704.5
8291.3,10465.9,1234.8,2697.9,5027.0,8685.5,1678.4,2502.0,1159.3,7915.9,8915.8,1234.8,1245.0,5586.4,2544.7,2599.0,2368.8,2189.3,1862.9,2074.9,1921.0,1916.3,6911.5,1352.6,10762.1,5446.6,1101.0,1091.1,10608.0,744.4,2691.2,2588.4,482.0,2360.6,23586.3,683.4,1710.7,0.0,293.8,1865.6,1861.7,1857.8,8343.7,1821.9,31136.6,7949.3,2031.2,2101.3,2089.0,1835.8,903.7,708.1,2043.2,2666.7,5306.4,1168.3,1376.9,1493.2,2475.9,1660.6,1647.3,1612.5,1625.3,1611.4,2319.2,2988.6,1896.1,2086.5,2108.6,3307.6,2298.3,2773.5,3008.9,2602.5,2568.4,1724.8,1694.4,2876.1,3773.9,4781.0,3455.9,2106.4,3949.0,4342.1,4282.6,5874.4,5214.3,6577.5,8019.3,8032.3,2399.7,3211.4,3959.3,8068.8,9139.7,8255.8,8421.4,8099.0,8089.6,8329.7,1598.2,3823.8,30152.9,4343.4,3355.1,3849.3,17662.6,4333.0,4283.8,4892.1,8430.5,8731.9,2267.2,17689.6,2214.0,19078.8,2061.2,2121.9,31136.6,2360.1,1899.5,1613.4,9815.1,2822.8,3075.6,4599.5,3255.8,2609.1,1859.7,5446.8,5362.5,5540.2,2015.4,9840.6,4754.4,5349.8,3255.1,3486.4,5783.3,1619.0,9575.1,6371.9,5701.8,8696.6,2717.2,2333.4,1992.6,2443.4,5119.5,1097.6,3989.6,4262.1,3491.6,1954.6,757.8,4646.0,5017.4,1554.2,6316.4,5468.6,5367.9,5431.1,6011.1,11015.5,8365.8,9797.9,19076.6,17714.4,31124.6,40079.7,7637.7,7136.1,6283.0,5681.0,3943.9,2793.6,2785.4,2240.9,1150.0,2849.4,2502.7,2152.7,1699.8,1264.1,1268.2,551.8,88.7,592.1,3340.5,3778.1,4197.3,4951.9,5554.8,6671.4,6078.7,10537.5,1219.9,6624.5,8055.9,12331.9,10996.1,13226.4,16858.2,20035.6,19964.2
8934.5,10758.9,1464.3,2870.9,4999.2,8858.5,1847.6,2673.2,1452.3,8087.2,9087.1,1464.3,1398.8,6229.6,2716.0,2770.2,2661.7,2360.6,2034.1,2152.1,1998.2,1993.5,7204.5,1525.4,11055.1,6089.8,1073.2,1263.0,10901.0,716.6,2864.2,2761.4,454.2,2533.6,23879.3,671.8,1879.9,467.1,0.0,2038.4,2034.5,2030.6,8986.9,1994.7,31429.6,8122.3,2202.4,2272.5,2260.2,2007.1,1065.5,1001.1,2214.4,2837.9,5599.3,1461.3,1669.8,1786.2,2647.1,1953.6,1940.3,1905.5,1918.3,1904.4,2185.9,3161.6,2189.1,2379.5,2401.6,3478.8,2591.3,3066.5,3181.9,2775.5,3160.6,1894.0,1863.5,3169.1,4066.9,4954.0,3428.1,2277.6,4242.0,4635.1,4575.6,5779.0,5507.3,7220.7,8662.5,8675.5,2371.9,3284.7,3931.5,8361.8,9310.9,8548.8,9064.6,8392.0,8382.6,8622.7,1570.4,4116.8,30445.9,4636.4,4000.9,4142.3,17955.6,4626.0,4576.8,5185.1,9073.7,9375.0,2438.4,17982.6,2264.8,19371.8,2234.0,2293.1,31429.6,2531.3,1766.2,1906.3,10108.1,2795.0,3368.6,4772.5,3548.8,2581.3,2030.9,6287.1,6233.4,6183.4,2186.6,10133.6,4726.6,5522.8,3426.4,3559.7,5954.5,1696.2,9748.1,6543.2,5873.0,9339.8,2689.4,2305.6,1964.8,2415.6,5091.8,1269.4,3961.8,4555.1,3784.6,2127.6,1050.8,4939.0,5190.4,1725.4,6487.6,5761.6,6238.7,6074.3,6304.1,11308.5,8658.7,10090.9,19369.6,18007.4,31417.6,40372.7,7609.9,7108.3,6255.2,5653.2,3916.1,2765.8,2757.6,2213.1,1122.2,3142.4,2795.7,2445.7,1992.7,1557.1,1561.2,844.8,378.4,564.3,3633.5,4071.1,4490.3,5244.9,5847.8,6964.4,6371.7,10830.5,1392.9,7267.7,8946.4,12504.9,11289.1,13519.4,17151.2,20328.6,20257.2
9590.9,12822.2,911.3,3224.0,5276.9,7174.5,43.1,866.5,2941.0,7286.9,7936.8,911.3,1312.2,6886.0,1229.6,1163.6,4110.4,754.9,427.4,861.9,1015.0,1053.0,9151.9,972.4,12503.8,6746.1,2551.5,1114.1,12964.3,2265.5,3217.3,3314.8,1977.0,3190.0,25328.0,1761.2,75.5,1989.8,1523.4,0.0,426.0,422.1,9643.3,386.2,32878.3,6438.3,592.4,662.6,650.3,805.8,2154.0,2143.9,1414.2,1231.3,7742.4,2929.1,3118.5,3274.3,1846.8,3575.9,3589.2,3354.1,3367.0,3353.0,380.1,2172.7,3679.2,3913.6,3850.2,2275.3,4039.9,4543.1,2865.1,3431.9,3819.4,89.5,59.1,4617.7,5515.6,3967.9,2513.9,671.9,5690.6,6083.8,6024.3,6440.1,6956.0,7877.0,9318.9,9331.9,1866.9,1941.9,3197.4,9810.5,8510.7,10709.0,9721.0,9840.7,9831.2,10686.0,2284.5,5565.4,31894.5,6085.0,4654.7,5590.9,19404.2,6074.6,6025.4,6633.7,9730.1,10031.4,831.6,19431.3,919.1,20820.5,359.9,686.3,32878.3,722.7,423.4,3355.0,11556.7,2207.8,5139.6,3552.8,4997.5,2840.4,424.2,7304.2,7219.9,6839.8,783.4,11582.3,4156.1,2112.4,1819.6,2217.0,5154.2,1318.2,8064.1,5742.9,5072.7,9996.2,1958.8,2564.6,2517.0,2693.3,5369.4,1120.6,3227.7,6163.8,5233.3,2786.4,2193.5,6387.7,4391.1,723.2,5687.3,7761.5,7225.3,6730.7,7752.8,13371.8,10722.0,11539.5,20818.3,19456.0,32866.2,41821.3,7887.5,7386.0,6532.8,5930.8,4193.7,3043.4,3035.2,2490.7,2501.9,4591.1,4244.4,3894.4,3441.4,3005.7,3142.6,1987.6,1901.1,2087.1,5082.2,5519.8,5939.0,6693.6,7296.5,8413.0,7820.4,12279.2,2049.3,8042.8,9602.8,10820.9,12737.7,14968.0,18599.9,21777.3,21705.9
9594.8,12826.1,915.2,3227.9,5280.8,7178.4,47.0,870.4,2944.8,7290.8,7940.7,915.2,1316.1,6889.9,1233.5,1167.5,4114.3,758.8,431.3,865.8,1018.9,1056.9,9155.8,976.3,12507.7,6750.0,2555.4,1118.0,12968.2,2269.4,3221.2,3318.7,1980.9,3193.9,25331.9,1765.1,79.3,1993.7,1527.3,3.9,0.0,426.0,9647.2,390.1,32882.2,6442.2,596.3,666.5,654.2,809.7,2157.9,2147.8,1418.1,1235.2,7746.3,2933.0,3122.4,3278.2,1850.7,3579.8,3593.1,3358.0,3370.9,3356.9,384.0,2176.6,3683.1,3917.5,3854.1,2279.2,4043.8,4547.0,2869.0,3435.8,3823.3,93.4,63.0,4621.6,5519.5,3971.8,2517.8,675.8,5694.5,6087.7,6028.2,6444.0,6959.9,7880.9,9322.8,9335.8,1870.8,1945.8,3201.3,9814.4,8514.5,10712.9,9724.9,9844.6,9835.1,10689.9,2288.4,5569.3,31898.4,6088.9,4658.6,5594.8,19408.1,6078.5,6029.3,6637.6,9734.0,10035.3,835.5,19435.2,923.0,20824.4,363.8,690.2,32882.2,726.6,427.3,3358.9,11560.6,2211.7,5143.5,3556.7,5001.4,2844.3,428.1,7308.1,7223.8,6843.7,787.3,11586.2,4160.0,2116.3,1823.5,2220.8,5158.1,1322.1,8068.0,5746.8,5076.6,10000.1,1962.7,2568.5,2520.9,2697.2,5373.3,1124.5,3231.6,6167.7,5237.2,2790.3,2197.4,6391.6,4395.0,727.1,5691.2,7765.4,7229.2,6734.6,7756.7,13375.7,10725.9,11543.4,20822.2,19459.9,32870.1,41825.2,7891.4,7389.9,6536.7,5934.7,4197.6,3047.3,3039.1,2494.6,2505.8,4595.0,4248.3,3898.3,3445.3,3009.6,3146.5,1991.5,1905.0,2091.0,5086.1,5523.6,5942.9,6697.5,7300.4,8416.9,7824.3,12283.1,2053.2,8046.7,9606.7,10824.8,12741.6,14971.9,18603.8,21781.2,21709.8
9598.7,12830.0,919.1,3231.8,5284.7,7182.3,50.9,874.3,2948.7,7294.7,7944.6,919.1,1320.0,6893.8,1237.4,1171.4,4118.2,762.7,435.2,869.7,1022.8,1060.8,9159.7,980.2,12511.6,6753.9,2559.3,1121.9,12972.1,2273.3,3225.1,3322.6,1984.8,3197.8,25335.8,1769.0,83.2,1997.6,1531.2,7.8,3.9,0.0,9651.1,394.0,32886.1,6446.1,600.2,670.4,658.1,813.6,2161.8,2151.7,1422.0,1239.1,7750.2,2936.9,3126.3,3282.1,1854.6,3583.7,3597.0,3361.9,3374.8,3360.8,387.9,2180.5,3687.0,3921.4,3858.0,2283.1,4047.7,4550.9,2872.9,3439.7,3827.2,97.3,66.9,4625.5,5523.3,3975.7,2521.7,679.7,5698.4,6091.6,6032.1,6447.9,6963.8,7884.8,9326.7,9339.7,1874.7,1949.7,3205.2,9818.3,8518.4,10716.8,9728.7,9848.5,9839.0,10693.8,2292.3,5573.2,31902.3,6092.8,4662.5,5598.7,19412.0,6082.4,6033.2,6641.5,9737.9,10039.2,839.4,19439.1,926.9,20828.3,367.7,694.1,32886.1,730.5,431.2,3362.8,11564.5,2215.6,5147.4,3560.6,5005.3,2848.2,432.0,7312.0,7227.7,6847.6,791.2,11590.1,4163.9,2120.2,1827.4,2224.7,5162.0,1326.0,8071.9,5750.7,5080.5,10004.0,1966.6,2572.4,2524.8,2701.1,5377.2,1128.4,3235.5,6171.6,5241.1,2794.2,2201.3,6395.5,4398.9,731.0,5695.1,7769.3,7233.1,6738.5,7760.6,13379.6,10729.8,11547.3,20826.1,19463.8,32874.0,41829.1,7895.3,7393.8,6540.6,5938.6,4201.5,3051.2,3043.0,2498.5,2509.7,4598.9,4252.2,3902.2,3449.2,3013.5,3150.4,1995.4,1908.9,2094.9,5090.0,5527.5,5946.8,6701.4,7304.3,8420.8,7828.2,12287.0,2057.1,8050.6,9610.6,10828.7,12745.5,14975.8,18607.7,21785.0,21713.7
505.0,4737.8,9091.1,6469.0,13916.5,9703.2,9733.5,9424.4,7857.6,6425.4,7425.3,9091.1,9951.9,3077.6,9421.7,9449.8,6491.7,9319.3,9457.4,10499.2,10345.3,10340.6,2084.0,8967.9,5391.9,3089.8,9788.6,9230.4,4879.9,9432.0,6462.3,7758.7,9169.6,6593.1,18216.1,8133.9,9765.8,8861.7,8356.9,9689.5,9685.6,9681.7,0.0,9645.8,25766.4,8967.0,9345.3,9458.6,9287.8,8966.6,8032.9,8152.5,8914.9,9449.5,3576.0,7736.5,7591.5,6370.7,7958.4,6293.9,6307.3,6341.2,6328.4,6342.3,9561.1,7776.7,5967.5,6169.4,6876.2,7629.8,6562.6,5870.3,7309.0,6272.0,5934.4,9779.9,9749.5,6019.7,5264.4,5862.5,12072.4,9237.1,5076.5,5056.2,4691.3,3487.7,3769.8,1903.4,569.7,708.4,11154.1,11500.4,12755.9,2698.6,7649.1,2624.6,1422.1,2728.8,2719.3,2601.6,10924.2,5190.4,24782.6,5057.4,4990.2,5085.1,12292.3,5047.0,4692.4,4075.3,884.9,945.6,9784.3,12319.4,10612.0,13708.6,10059.3,9929.5,25766.4,9788.0,10113.3,6340.3,4444.8,11712.3,5452.0,6375.5,5709.8,11480.1,9454.2,2959.4,3053.5,2805.7,9120.6,4470.4,13643.9,9622.5,9678.6,11775.4,5151.0,10043.3,7345.7,4883.3,4939.9,464.4,11588.2,11204.3,11156.7,11332.9,14009.1,9295.2,12786.2,4246.0,5614.1,6913.4,8103.4,4379.8,6008.3,9148.7,4827.7,3595.1,3058.9,2969.0,3492.6,5287.4,2637.6,4427.6,13706.4,12344.1,25754.3,34709.4,16527.2,16025.7,15172.5,14570.5,12833.4,11683.1,11674.9,11130.4,9837.6,6010.6,6357.3,6707.4,6299.3,7597.0,7854.4,8309.2,8776.3,9279.7,5519.5,5080.7,4663.8,3908.5,3305.2,2189.8,2781.5,5167.3,7872.1,1950.4,1266.6,13349.6,5625.8,7856.1,11488.0,14665.4,14594.0
9634.6,12865.9,955.0,3267.7,5320.6,7218.2,86.8,910.2,2984.6,7330.6,7980.5,955.0,1355.9,6929.7,1273.3,1207.3,4154.1,798.6,471.1,905.6,1058.7,1096.7,9195.6,1016.1,12547.5,6789.8,2595.2,1157.8,13008.0,2309.2,3261.0,3358.5,2020.7,3233.7,25371.7,1804.9,119.1,2033.5,1567.1,43.7,39.8,35.9,9687.0,0.0,32922.0,6482.0,636.1,706.3,694.0,849.5,2197.7,2187.6,1457.9,1275.0,7786.1,2972.8,3162.2,3318.0,1890.5,3619.6,3632.9,3397.8,3410.7,3396.7,423.8,2216.4,3722.9,3957.3,3893.9,2319.0,4083.6,4586.8,2908.8,3475.6,3863.1,133.2,102.8,4661.4,5559.2,4011.6,2557.6,715.6,5734.3,6127.5,6068.0,6483.8,6999.7,7920.7,9362.6,9375.6,1910.6,1985.6,3241.1,9854.2,8554.3,10752.7,9764.6,9884.4,9874.9,10729.7,2328.2,5609.1,31938.2,6128.7,4698.4,5634.6,19447.9,6118.3,6069.1,6677.4,9773.8,10075.1,875.3,19475.0,962.8,20864.2,403.6,730.0,32922.0,766.4,467.1,3398.7,11600.4,2251.5,5183.3,3596.5,5041.2,2884.1,467.9,7347.9,7263.6,6883.5,827.1,11626.0,4199.8,2156.1,1863.3,2260.6,5197.9,1361.9,8107.8,5786.6,5116.4,10039.9,2002.5,2608.3,2560.7,2737.0,5413.1,1164.3,3271.4,6207.5,5277.0,2830.1,2237.2,6431.4,4434.8,766.9,5731.0,7805.2,7269.0,6774.4,7796.5,13415.5,10765.7,11583.2,20862.0,19499.7,32909.9,41865.0,7931.2,7429.7,6576.5,5974.5,4237.4,3087.1,3078.9,2534.4,2545.6,4634.8,4288.1,3938.1,3485.1,3049.4,3186.3,2031.3,1944.8,2130.8,5125.9,5563.4,5982.7,6737.3,7340.2,8456.7,7864.1,12322.9,2093.0,8086.5,9646.5,10864.6,12781.4,15011.7,18643.6,21821.0,21749.6
26332.9,23988.8,31878.8,30049.0,35986.2,33901.1,33005.8,32349.2,30129.2,30623.3,31623.2,31878.8,32204.1,27194.7,32346.6,33647.7,28763.3,32315.0,32729.8,33034.0,32880.2,32875.5,24681.9,31760.1,20714.8,27207.0,32060.1,31821.8,24130.9,31703.5,30042.3,29939.5,31441.2,30464.5,7548.6,30937.9,33038.2,31133.2,31619.6,32961.9,32958.0,32954.1,25776.7,32918.2,0.0,33164.9,32617.6,32730.9,32560.1,31961.5,30755.6,30424.1,32187.2,33647.4,26883.8,30008.0,29863.1,29851.6,31230.7,29603.4,29590.1,29555.2,29568.1,29554.1,32833.5,31974.6,29403.3,29329.0,29147.8,31827.7,28834.2,29047.2,31506.9,29852.0,29481.0,33052.2,33021.8,28291.3,27536.0,30060.4,34415.1,32232.0,27348.1,27327.7,26962.8,27685.6,26041.3,26358.7,26060.9,26073.9,33358.8,35698.3,34918.5,23176.6,31847.0,23395.5,26677.4,23033.7,23043.1,23658.8,32557.3,27462.0,983.2,27329.0,29107.4,27356.7,13548.8,27318.6,26964.0,26346.9,26686.5,26773.5,33982.2,13557.3,33173.2,13037.2,34257.2,34127.4,0.0,33985.9,32858.6,29556.1,21480.8,33782.0,28630.3,30573.4,27981.3,33568.2,32726.5,27076.6,27170.7,26922.9,32392.9,21506.3,35713.5,33820.4,33876.5,35973.3,29348.9,32578.2,31543.6,29081.2,29137.9,25700.7,33676.4,33292.5,32951.7,33402.6,36078.7,31685.1,34948.7,27587.4,27885.7,30280.2,30374.9,26651.4,30206.2,32421.0,29025.7,26720.2,27176.1,27086.2,25764.2,24538.4,23694.8,21408.0,12843.8,13582.0,12.0,10973.3,38596.8,38095.3,37242.1,36640.1,34903.0,33752.7,33744.5,33200.0,32109.1,28282.2,28628.9,28979.0,29432.9,29868.6,30125.9,30580.8,31047.9,31551.3,27791.1,27352.3,26935.3,26180.1,25576.7,24461.3,25053.1,21269.8,31134.8,26405.8,24513.9,37547.5,20426.9,18191.6,14558.2,11310.1,11296.1
8817.8,12049.1,6844.4,5231.6,11143.8,1533.1,6438.6,5451.3,7373.0,6514.7,6254.2,6844.4,7580.3,6112.8,5448.7,5476.7,6682.3,6034.4,6260.9,7256.8,7410.0,7447.9,8378.7,6728.4,12635.5,5973.0,8661.6,6987.8,12191.2,8660.9,5224.9,5322.3,8850.4,5724.4,25459.7,7568.2,6471.0,8386.1,7791.3,6395.5,6391.6,6387.7,8870.2,6351.8,33010.0,0.0,6094.6,6060.7,6002.8,6145.9,7463.2,7631.3,6093.8,5476.5,6970.3,7319.6,7239.8,7113.9,5586.7,7037.1,7050.5,7162.2,7071.5,7161.1,6107.7,5340.3,7140.4,6848.2,7451.3,4644.1,7641.0,6547.2,4872.6,5436.3,5825.6,6379.7,6384.1,6614.1,5611.8,3426.1,8099.4,6202.8,5802.1,5812.1,5994.4,5668.0,6926.1,7103.9,8545.8,8558.8,8261.8,7527.4,8782.9,9942.2,7200.3,9935.9,8947.8,9972.4,9963.0,9912.9,8552.5,6739.7,32026.3,5810.9,5667.4,6765.2,19536.0,5821.2,5995.6,6603.9,8956.9,9258.3,5811.3,19563.1,7145.8,20878.3,6086.3,5956.5,33010.0,5815.0,6516.7,7083.5,11688.5,8460.1,6143.7,3939.1,6171.8,8925.1,6257.7,6532.1,6447.8,6066.7,6236.4,11714.0,9741.5,4734.1,5027.1,7802.4,3957.3,7713.2,6381.5,4970.8,4300.6,9223.1,8157.3,8922.4,8785.0,8806.8,11236.3,6923.6,8813.2,5389.3,5849.2,6247.6,7673.9,6357.8,3014.2,6553.8,4915.2,6989.3,6453.1,5957.5,7840.0,12598.7,9948.9,11671.3,20950.1,19587.8,32998.0,41953.1,13754.4,13252.9,12399.7,11797.7,10060.6,9075.6,9067.4,8758.8,8710.6,6305.5,6547.9,7495.5,7042.5,7475.5,7732.9,7788.0,8297.4,8740.3,6256.5,6694.1,5909.1,6663.8,7266.6,8528.9,8244.9,12410.9,6902.6,7151.0,8829.7,5179.5,12869.5,15099.8,18731.6,21909.0,21837.7
9238.2,12469.5,794.1,2873.2,5623.8,6777.3,388.3,470.1,2402.1,6936.0,7539.7,794.1,1659.2,6533.3,512.9,812.5,3759.5,161.4,210.6,1207.1,1360.3,1398.2,8799.2,677.9,12152.9,6393.5,2898.5,937.5,12611.6,2612.5,2866.5,2963.9,2802.0,2837.3,24977.1,1646.6,420.7,2336.3,1868.6,345.2,341.3,337.4,9290.6,301.5,32527.4,6041.2,0.0,114.2,57.9,454.8,1801.6,1969.7,860.5,880.2,7391.6,2422.8,2767.6,2923.5,1496.0,3225.0,3238.4,3003.3,3016.1,3002.1,216.8,1821.8,3328.3,3562.1,3499.4,1924.3,3689.1,4164.3,2514.2,3077.9,3468.5,434.7,404.3,4266.9,5164.7,3617.1,2859.1,152.3,5339.8,5732.9,5673.4,6089.3,6605.1,7524.3,8966.2,8979.2,2861.4,2287.2,3542.7,9459.6,8485.8,9646.6,9368.3,9489.8,9480.3,10333.3,2631.4,5214.6,31543.6,5734.2,4303.8,5240.1,19053.4,5723.8,5674.6,6282.9,9377.4,9678.7,514.9,19080.4,1264.3,20469.6,540.9,369.5,32527.4,467.2,768.7,3004.1,11205.9,2553.1,4466.4,3202.0,4646.6,3187.3,207.4,6953.4,6869.1,6487.1,431.9,11231.4,5351.2,1795.6,1502.8,2562.2,4803.4,1663.4,7667.0,5392.0,4721.9,9643.5,2304.0,2911.6,2863.9,3040.2,5716.3,1004.9,3572.9,5811.1,4882.4,2435.5,2012.3,6036.8,4061.3,503.5,5336.5,7410.6,6874.4,6378.0,7401.9,13019.1,10369.3,11188.7,20467.4,19105.2,32515.4,41470.5,8234.4,7732.9,6879.7,6277.7,4540.7,3390.3,3382.2,2837.7,2848.9,4240.2,3893.5,3543.5,3090.5,2654.9,2791.7,2126.4,2247.6,2691.9,4731.3,5168.9,5588.1,6342.7,6945.6,8062.1,7469.5,11928.3,1696.6,7691.9,9250.1,10423.8,12386.8,14617.2,18249.0,21426.4,21355.0
9307.9,12539.2,866.2,2942.8,5693.5,6708.6,458.0,480.3,2471.8,7005.7,7471.0,866.2,1728.8,6602.9,523.1,882.2,3829.2,59.1,280.2,1371.3,1524.5,1562.4,8868.8,747.5,12222.6,6463.1,2968.1,1010.1,12681.3,2682.2,2936.1,3033.6,2871.7,2907.0,25046.8,1716.3,490.3,2406.0,1940.0,414.9,411.0,407.1,9360.2,371.2,32597.1,5972.5,113.7,0.0,171.6,524.5,1871.3,2039.4,930.2,949.8,7461.2,2492.5,2837.3,2993.1,1565.6,3294.7,3308.0,3072.9,3085.8,3071.8,182.5,1891.5,3398.0,3631.8,3569.0,1993.9,3758.7,4233.9,2583.9,3147.6,3538.2,499.4,503.8,4336.5,5234.4,3686.7,2823.9,221.9,5409.4,5802.6,5743.1,6158.9,6674.8,7594.0,9035.9,9048.9,2931.0,2251.9,3560.4,9529.3,8417.1,9716.3,9437.9,9559.5,9550.0,10403.0,2701.1,5284.2,31613.3,5803.8,4373.5,5309.7,19123.0,5793.4,5744.2,6352.5,9447.0,9748.4,479.3,19150.1,1232.0,20539.3,505.5,333.9,32597.1,338.7,733.4,3073.8,11275.5,2520.8,4536.1,3271.6,4716.3,3257.0,277.0,7023.0,6938.7,6556.7,501.5,11301.1,5420.8,1760.0,1467.2,2526.9,4873.0,1820.3,7598.3,5461.7,4791.5,9713.2,2271.7,2981.2,2933.6,3109.9,5786.0,1074.6,3590.7,5880.8,4952.1,2505.2,2082.0,6106.5,3992.6,577.1,5406.1,7480.3,6944.1,6447.6,7471.6,13088.8,10439.0,11258.3,20537.1,19174.8,32585.0,41540.1,8304.1,7802.6,6949.4,6347.4,4610.3,3460.0,3451.8,2907.3,2918.5,4309.9,3963.2,3613.2,3160.2,2724.5,2861.4,2196.1,2317.3,2761.6,4801.0,5238.6,5657.8,6412.4,7015.3,8131.8,7539.2,11998.0,1766.3,7761.6,9319.8,10355.1,12456.5,14686.8,18318.7,21496.1,21424.7
9138.1,12369.4,851.6,2930.7,5681.3,6719.5,445.8,412.3,2302.0,6993.5,7481.8,851.6,1716.7,6433.1,455.0,510.3,3817.0,103.6,268.1,1264.6,1417.8,1455.7,8699.0,735.4,12210.4,6293.3,2956.0,995.0,12511.5,2670.0,2924.0,3021.4,2859.5,2737.2,25034.6,1704.1,478.2,2393.8,1926.1,402.7,398.8,394.9,9190.4,359.0,32584.9,5983.3,57.5,171.7,0.0,512.3,1701.5,1869.6,457.8,577.9,7449.1,2322.7,2825.1,2981.0,1553.5,3282.5,3295.9,3060.8,3073.6,3059.6,274.3,1879.3,3385.8,3619.6,3556.9,1981.8,3746.6,4221.8,2571.7,3135.4,3526.0,492.2,461.8,4324.4,5222.2,3674.6,2998.4,209.8,5397.3,5790.4,5730.9,6146.8,6662.6,7424.2,8866.1,8879.1,2918.9,2426.4,3681.9,9517.1,8427.9,9704.1,9268.1,9547.3,9537.8,10233.2,2688.9,5272.1,31601.2,5791.7,4361.3,5297.6,19110.9,5781.3,5732.1,6340.4,9277.2,9578.6,572.4,19137.9,1321.8,20527.1,598.4,427.0,32584.9,409.3,826.2,3061.6,11263.4,2610.6,4523.9,3259.5,4704.1,3244.8,264.9,7010.9,6926.6,6386.9,331.9,11288.9,5408.7,3383.8,1560.3,2701.4,4860.9,1720.9,7609.1,5449.5,4779.4,9543.4,2361.5,2969.1,2921.4,3097.7,5773.8,1062.4,3712.2,5711.0,4939.9,2493.0,1912.2,6094.3,4003.5,561.0,5394.0,7468.1,6931.9,6277.8,7459.4,12919.0,10269.2,11246.2,20524.9,19162.7,32572.9,41528.0,8291.9,7790.4,6937.2,6335.2,4598.2,3447.8,3439.7,2895.2,2906.4,4297.7,3951.0,3601.0,3148.0,2712.4,2849.2,2026.3,2305.1,2749.4,4788.8,5226.4,5645.6,6400.2,7003.1,8119.7,7527.0,11985.8,1596.5,7749.4,9150.0,10365.9,12444.4,14674.7,18306.5,21483.9,21412.5
