0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132
13754.0,1512.5,3825.7,4256.3,8179.5,1045.5,2474.6,2901.7,7888.6,8941.8,1512.5,756.0,7231.9,2517.4,2571.7,4111.2,1558.5,1231.0,190.6,36.7,0.0,10083.7,1630.4,12504.6,7346.1,1245.7,1655.8,13896.1,1245.0,3819.0,3916.4,1434.5,3789.6,25328.8,2364.6,1077.8,1916.5,2125.1,1233.5,1229.6,1225.7,10575.1,1189.8,32879.1,7443.3,1396.0,1466.2,1453.9,1808.5,2754.1,2450.6,2015.8,2639.3,8344.1,2910.7,3119.3,3235.6,2448.5,3403.1,3389.8,3354.9,3367.8,3353.8,1379.8,2774.3,4280.9,3829.0,3851.1,3280.2,4040.7,4515.9,3466.7,4030.5,4421.0,1091.9,1061.4,4618.5,5516.4,4569.6,1899.1,1475.5,5691.5,6084.6,6025.1,7041.8,6956.8,8691.8,10250.7,10263.7,813.9,1327.1,2582.6,9811.3,9112.3,9998.3,10652.8,9841.5,9832.0,11617.9,1263.9,5566.3,31895.3,6085.8,5256.3,5591.7,19405.1,6075.4,6026.2,6634.6,10661.9,10963.3,1635.2,19432.1,329.7,20821.3,1429.2,1489.9,32879.1,1725.4,964.1,3355.8,11557.5,1590.2,4818.1,4154.5,4998.3,1341.9,1227.8,7905.9,7821.6,7771.6,1587.0,11583.1
3778.5,8714.9,6012.1,13540.4,9327.0,9357.3,9048.2,5776.1,6049.2,7049.1,8714.9,9575.7,2620.6,9045.5,9073.6,4410.2,8943.1,9081.2,10123.0,9969.1,9964.5,0.0,8591.7,4365.0,2632.9,7707.1,8854.2,3920.6,7350.4,6005.4,5902.6,7088.1,6035.4,17189.2,7576.2,9389.7,6780.1,7799.2,9313.4,9309.5,9305.6,2137.6,9269.7,24739.5,8590.8,8969.1,9082.4,8911.6,8590.4,7475.2,6071.0,8538.7,9073.3,3119.1,5654.9,5510.0,5913.8,7582.2,5837.0,5850.4,5202.1,5215.0,5201.0,9185.0,7400.5,5510.6,5712.5,4794.7,7253.6,4481.1,5413.4,6932.8,5815.1,5358.0,9403.7,9373.3,3938.2,3182.9,5486.3,11696.2,8860.9,2995.0,2974.7,2609.8,3111.5,1688.3,1960.3,2436.1,2449.1,10777.9,11124.2,12379.7,1671.7,7272.9,1665.3,3052.5,1701.9,1692.4,1642.3,10548.0,3108.9,23755.7,2975.9,4533.3,3003.6,11265.4,2965.5,2610.9,1993.8,3061.7,3148.6,9408.1,11292.5,10235.8,12607.7,9683.1,9553.3,24739.5,9411.8,9737.2,5203.0,3417.9,11336.1,4995.1,5999.3,3628.2,11103.9,9078.0,2502.5,2596.6,2348.8,8744.4,3443.5
11847.4,118.7,2552.5,5205.9,7334.2,1022.0,1148.2,1780.0,6562.5,7562.4,118.7,1241.3,5911.2,1191.0,1245.7,3001.2,840.2,747.2,1788.6,1634.7,1630.0,8177.1,0.0,11394.6,5771.4,2480.6,262.0,11989.5,2194.6,2545.9,2443.0,1646.2,2215.2,24218.8,1280.5,1054.3,1659.1,1191.6,978.9,975.0,971.1,8668.5,935.2,31769.1,6598.0,677.8,747.9,735.6,485.6,1179.5,1347.6,689.5,1313.3,6437.5,1800.7,2009.3,2125.7,1122.5,2598.8,2279.8,2245.0,2257.8,2243.8,850.5,1448.3,2702.1,2938.9,2741.1,1954.2,2930.8,3406.0,2140.7,2457.2,2842.3,1069.3,1038.8,3508.6,4406.4,3243.6,3634.8,685.1,4581.5,4974.6,4915.1,5460.6,5846.8,6902.3,8344.1,8357.1,2443.5,2925.1,4138.2,8701.3,7786.3,9734.2,8746.2,8731.5,8722.0,9711.3,2213.5,4456.3,30785.3,4975.9,3682.5,4481.8,18295.1,4965.5,4916.3,5524.6,8755.3,9056.6,1147.3,18322.1,1901.3,19711.3,1120.3,1002.0,31769.1,1006.7,1402.7,2245.8,10447.6,3001.7,3708.1,2828.5,3888.3,2769.4,744.0,5968.8,5915.0,5865.0,666.0,10473.1
3694.4,11685.8,9856.0,15793.2,14306.1,14336.4,12156.2,9936.2,11028.3,12028.2,11685.8,12011.1,7599.7,12153.6,14052.7,8570.3,12122.0,14060.3,12841.0,12687.2,12682.5,5071.1,11567.1,0.0,7612.0,11867.2,11628.8,3836.5,11510.5,9849.3,9746.5,11248.2,10271.5,12824.2,10744.9,14368.7,10940.2,11426.6,14292.4,14288.5,14284.7,6070.1,14248.8,20374.5,13569.9,13948.2,14061.5,13890.7,11768.5,10562.6,10231.1,13517.8,14052.4,6690.8,9815.0,9670.1,9658.6,12561.3,9410.4,9397.1,9362.2,9375.1,9361.1,14164.0,12379.6,9210.3,9136.0,8954.8,12232.7,8641.2,8854.3,11911.9,9659.0,9288.0,14382.8,14352.4,8098.3,7343.0,10465.4,14222.1,12039.0,7155.1,7134.8,6769.8,8090.6,5848.4,6680.3,6382.5,6395.5,13165.8,16103.3,14725.5,2983.6,12252.0,3877.7,6998.9,2840.7,2850.1,3530.6,12364.3,7269.0,19390.7,7136.0,9512.4,7163.7,6900.5,7125.6,6771.0,6153.9,7008.1,7095.0,14387.2,6927.5,12980.2,8316.7,14662.2,14532.4,20374.5,14390.9,12665.6,9363.1,1287.8,13589.0,8437.3,10978.4,7788.3,13375.2,14057.1,7481.6,7575.7,7327.9,13723.5,1313.3
6208.7,6269.3,3663.9,11094.8,6881.4,6911.7,6602.6,4228.6,3603.6,4603.5,6269.3,7130.2,272.4,6599.9,6628.0,3108.0,6497.6,6635.7,7677.5,7523.6,7518.9,2538.3,6146.1,6795.1,0.0,6404.8,6408.6,6350.7,6048.2,3657.2,4936.9,5785.9,3687.2,19619.3,5228.0,6944.1,5477.9,5451.0,6867.8,6863.9,6860.0,3029.7,6824.1,27169.6,6145.3,6523.5,6636.8,6466.0,6144.8,5127.0,4768.8,6093.2,6627.7,798.7,3971.0,4207.8,3565.6,5136.6,3488.8,3502.1,3536.1,3523.2,3537.2,6739.4,4954.9,3162.4,3364.3,3507.0,4808.1,3178.9,3065.1,4487.2,3466.9,3009.8,6958.1,6927.7,3103.9,2115.0,3040.7,9250.6,6415.3,2305.3,2315.3,2046.0,665.9,1903.6,1263.5,2705.4,2718.4,8332.3,8678.7,9934.2,4101.8,4827.4,4095.4,3107.4,4132.0,4122.6,4072.5,8102.4,2396.1,26185.9,2314.0,2185.0,2290.9,13695.6,2324.4,2047.2,1581.3,3116.5,3417.9,6962.5,13722.6,7790.2,15037.8,7237.5,7107.7,27169.6,6966.3,7291.6,3535.2,5848.1,8890.6,2646.9,3553.7,2683.6,8658.3,6632.4,330.0,276.2,226.2,6298.8,5873.6
11393.6,2120.2,3350.1,3926.0,9268.0,2258.7,3082.3,2087.0,8496.3,9496.2,2120.2,955.9,6708.7,3125.1,3179.4,3296.5,2769.7,2443.3,1404.9,1251.0,1246.3,7839.2,2204.6,11689.8,6568.9,0.0,1942.1,11535.7,430.2,3343.4,3240.6,619.7,3012.8,24514.1,1611.1,2291.1,1101.8,1335.0,2447.1,2443.2,2439.4,9466.0,2403.4,32064.4,8531.8,2611.5,2681.7,2669.4,2416.2,1977.0,1635.9,2623.6,3247.0,6234.1,2096.0,2304.6,2420.9,3056.2,2588.4,2575.0,2540.2,2553.0,2539.1,2784.2,3382.1,2823.8,3014.2,3036.3,3887.9,3226.0,3701.2,3661.0,3254.7,3639.8,2305.2,2274.7,3803.8,4701.6,5177.3,2354.9,2686.7,4876.7,5269.8,5210.3,6258.1,6142.0,7699.8,9141.7,9154.7,1298.7,2541.4,2858.3,8996.5,9720.0,9183.5,9543.7,9026.8,9017.3,9257.5,497.2,4751.5,31080.6,5271.1,4282.8,4777.0,18590.3,5260.7,5211.5,5819.8,9552.8,9854.2,2847.5,18617.4,1544.0,20006.6,2642.8,2702.2,32064.4,2940.5,2175.3,2541.1,10742.8,1721.8,4003.3,4762.2,4183.6,1508.1,2440.1,6374.5,6290.2,6662.5,2595.8,10768.3
11766.4,143.3,2471.5,5231.4,7596.9,1048.3,1467.1,1699.0,6825.3,7825.2,143.3,1266.8,5830.2,1509.8,1508.4,2920.2,1158.5,772.3,1814.0,1660.2,1655.5,8096.0,261.6,11313.6,5690.3,2506.0,0.0,11908.5,2220.1,2464.8,2362.0,1432.8,2134.2,24137.8,705.6,1080.7,1539.3,1073.7,1006.9,1003.0,999.1,8587.5,963.2,31688.1,6860.7,997.9,1068.1,1055.8,805.0,1098.5,1266.6,1008.3,1576.0,6356.4,1719.7,1928.3,2044.6,1385.2,2517.7,2198.7,2163.9,2176.8,2162.8,921.4,1711.0,2621.0,2857.8,2660.0,2216.9,2849.7,3324.9,2782.5,2376.1,2761.2,1094.7,1064.3,3427.5,4325.4,3506.3,3660.3,1005.3,4500.4,4893.6,4834.1,5379.5,5765.8,6821.2,8263.1,8276.1,2468.9,2950.5,4163.6,8620.3,8049.0,9653.2,8665.1,8650.5,8641.0,9630.2,2239.0,4375.2,30704.3,4894.8,3601.5,4400.7,18214.0,4884.4,4835.2,5443.5,8674.3,8975.6,1176.5,18241.1,1926.8,19630.3,1200.7,1031.2,31688.1,1326.9,1428.2,2164.8,10366.5,3027.1,3627.1,3091.2,3807.3,2794.9,769.0,5887.7,5834.0,5784.0,986.2,10392.1
59.7,12329.8,9627.0,15379.6,12941.9,12972.2,12663.1,9522.6,9664.1,10664.0,12329.8,13190.6,6235.5,12660.4,12688.5,8156.7,12558.0,12696.1,13737.9,13584.0,13579.4,3706.9,12206.6,3579.7,6247.8,11453.6,12469.1,0.0,11097.0,9620.3,9517.5,10834.6,9650.3,16403.9,10331.3,13004.6,10526.7,11414.1,12928.2,12924.4,12920.5,4705.9,12884.6,23954.2,12205.7,12584.0,12697.3,12526.5,12205.3,11090.1,9817.5,12153.6,12688.2,6734.0,9401.5,9256.5,9528.7,11197.1,9451.9,9465.3,8948.7,8961.5,8947.6,12799.9,11015.4,9125.5,9327.4,8541.2,10868.5,8227.7,9028.3,10547.7,9430.0,8972.9,13018.6,12988.2,7684.7,6929.5,9101.2,15311.1,12475.8,6741.6,6721.2,6356.3,6726.4,5434.8,5316.1,5018.3,5031.3,14392.8,14739.1,15994.6,2713.1,10887.8,2513.5,5634.7,2743.3,2733.8,2166.4,14162.9,6855.4,22970.4,6722.4,8148.2,6750.2,10480.1,6712.0,6357.4,5740.3,5643.9,5730.8,13023.0,10507.2,13850.7,11159.4,13298.0,13168.2,23954.2,13026.7,13352.1,8949.6,2723.6,13175.4,8610.0,9614.2,7374.8,12961.7,12692.9,6117.4,6211.5,5963.7,12359.3,2749.2
12242.2,1484.1,2947.2,4438.7,8934.8,1927.7,2748.0,2361.4,8163.2,9697.1,1484.1,619.9,6305.9,2790.7,2848.3,3667.9,2438.0,2112.3,1531.8,1377.9,1373.2,8571.8,1601.9,12061.2,6166.1,512.6,1340.5,12384.2,0.0,2940.6,2837.7,335.2,2609.9,24885.4,1182.4,1960.1,817.2,943.3,2114.9,2111.0,2107.1,9063.2,2071.2,32435.7,8198.6,2280.5,2350.6,2338.3,2084.5,1574.2,1351.3,2289.2,2916.0,6832.2,2349.5,2539.0,2695.0,2722.8,2993.5,3006.8,2774.6,2787.4,2773.5,2262.3,3237.9,3096.8,3333.6,3407.7,3554.8,3597.4,3963.0,3258.2,2851.9,3237.0,1974.1,1943.7,4175.2,5073.0,5030.3,2867.6,2355.0,5248.1,5641.2,5581.7,5855.3,6513.4,7297.0,8738.8,8751.8,1811.3,2668.3,3370.9,9367.9,9387.0,10128.9,9140.9,9398.1,9388.7,10106.0,1009.8,5122.9,31452.0,5642.5,4077.2,5148.4,18961.7,5632.1,5582.9,6191.2,9150.0,9451.4,2516.5,18988.8,1670.9,20378.0,2310.6,2371.2,32435.7,2609.5,1842.5,2775.5,11114.2,2234.4,4559.5,4848.8,4555.0,2020.7,2109.0,6363.5,6309.7,6259.7,2264.0,11139.7
9635.3,2567.8,6.7,7393.2,5962.1,3210.2,2555.6,2072.6,5253.6,6253.5,2567.8,3428.6,3699.0,2552.9,2487.0,1399.0,2796.0,2934.1,3975.9,3822.0,3817.3,5964.9,2444.6,9671.6,3559.2,4667.9,2707.1,9777.4,4381.9,0.0,131.0,2986.7,568.5,22495.8,2309.4,3242.5,2999.5,2532.4,3166.2,3162.3,3158.4,6456.3,3122.5,30046.1,5225.9,2822.0,2935.2,2764.5,2443.3,2208.4,2376.5,2391.6,2554.6,4225.3,2060.7,1981.9,1943.4,1435.1,1778.2,1791.6,1903.3,1812.7,1902.2,3037.8,1253.4,1453.4,1654.9,2192.5,1108.2,1469.9,1356.1,351.2,245.0,632.2,3256.6,3226.2,1785.5,2683.4,1934.6,5822.1,2713.8,2858.4,2957.1,3192.1,3248.4,4123.8,4690.1,6132.0,6145.0,4630.8,5112.4,6325.5,6978.3,6477.3,7522.1,6534.0,7008.5,6999.0,7499.1,4400.9,2733.2,29062.3,2955.8,1470.6,2758.7,16572.0,2966.2,3193.2,3801.5,6543.1,6844.5,3317.9,16599.1,4088.7,17988.3,3362.5,3193.1,30046.1,3101.2,3590.0,1824.6,8724.5,5189.0,1895.8,1474.1,2165.3,4956.8,2930.9,3756.6,3702.8,3652.8,2597.3,8750.1
9532.5,2665.2,137.7,7490.7,6161.4,3307.6,2653.0,1969.8,5351.0,6350.9,2665.2,3526.1,3596.2,2650.4,2584.4,1296.1,2893.4,3031.6,4073.3,3919.5,3914.8,5862.1,2542.0,9568.7,3456.4,4765.4,2804.5,9674.5,3146.2,131.0,0.0,2883.8,466.9,22393.0,2206.6,3340.0,2896.7,2429.6,3263.7,3259.8,3255.9,6353.5,3220.0,29943.3,5425.2,2919.4,3032.7,2861.9,2540.7,2105.6,2273.7,2489.1,2652.1,4122.5,1957.9,1879.1,1840.6,1532.5,1675.4,1688.8,1800.5,1709.9,1799.4,3135.3,1350.8,1350.5,1552.1,2089.6,1205.6,1367.1,1253.3,448.6,142.2,529.4,3354.0,3323.6,1682.7,2580.5,2320.6,5919.6,2811.2,2755.6,2854.3,3089.2,3145.6,4020.9,4587.3,6029.1,6042.1,4728.2,5209.8,6422.9,6875.5,6574.8,7419.2,6431.2,6905.7,6896.2,7396.3,4498.3,2630.4,28959.5,2853.0,1367.8,2655.9,16469.2,2863.4,3090.4,3698.7,6440.3,6741.7,3415.3,16496.3,4186.1,17885.5,3460.0,3290.5,29943.3,3198.6,3687.5,1721.8,8621.7,5286.5,1793.0,2139.1,2062.5,5054.2,3028.3,3653.8,3600.0,3550.0,2694.7,8647.2
10773.9,1523.7,2895.4,4545.0,8882.9,1875.8,3270.3,1467.3,8684.3,9645.3,1523.7,762.9,6254.0,3313.1,3367.3,2676.7,2957.7,2631.2,1592.8,1438.9,1434.3,7219.5,1584.8,11070.1,6114.2,618.9,1322.4,10916.0,262.3,2888.7,2785.9,0.0,2558.1,23894.3,991.3,1908.2,482.0,715.3,2097.8,2093.9,2090.0,9011.3,2054.1,31444.6,8146.7,2799.5,2869.6,2857.3,2604.2,1211.7,1016.1,2811.5,3435.0,5614.3,1476.2,1684.8,1801.2,3244.2,1968.6,1955.3,1920.4,1933.3,1919.3,2245.4,3186.1,2204.1,2394.5,2416.6,4075.9,2606.2,3081.4,3206.3,2800.0,3185.1,1922.2,1891.8,3184.1,4081.9,4978.4,2973.9,2874.7,4257.0,4650.1,4590.6,5803.4,5522.3,7245.1,8687.0,8700.0,1917.6,2729.3,3477.2,8376.8,9908.0,8563.8,9089.0,8407.0,8397.5,8637.7,1116.1,4131.8,30460.8,4651.3,3663.1,4157.3,17970.6,4641.0,4591.7,5200.1,9098.1,9399.5,3035.5,17997.6,1732.0,19386.8,2293.5,2890.2,31444.6,3128.4,1825.6,1921.3,10123.0,2340.8,3383.6,4796.9,3563.8,2127.0,2628.0,5754.8,5670.5,6207.8,2783.7,10148.6
9768.2,2635.8,473.3,7566.7,6397.1,3383.6,2527.2,1640.1,5689.2,6689.1,2635.8,3602.1,3831.9,2524.5,2660.4,1235.0,3071.9,3107.6,4149.3,3995.5,3990.8,6097.8,2517.1,9702.1,3692.1,3173.0,2578.8,9910.3,2816.4,466.6,363.8,2554.1,0.0,22526.3,1876.8,3416.0,2566.9,2099.8,3339.7,3335.8,3331.9,6589.3,3296.0,30076.6,5660.9,2995.4,3108.7,2937.9,2718.4,1775.8,1944.0,2565.1,2728.1,4358.2,1628.2,1549.4,1510.8,1608.5,1345.7,1359.0,1470.7,1380.1,1469.6,3211.3,1426.8,1020.4,1222.3,1759.9,1079.6,1164.5,1197.4,784.2,241.9,663.9,3430.0,3399.6,1816.1,2713.9,2556.3,5995.6,2989.0,2889.0,2987.6,3222.6,3381.3,4154.3,4823.0,6264.9,6277.9,4804.2,5008.7,6498.9,7008.8,6913.0,7655.0,6666.9,7039.0,7029.6,7632.0,4574.3,2763.8,29092.9,2986.4,1501.1,2789.3,16602.6,2996.8,3223.8,3832.1,6676.0,6977.4,3292.6,16629.7,4262.1,18018.8,3536.0,3437.8,30076.6,3296.3,3763.5,1392.1,8755.1,5362.4,1926.4,2374.8,2195.9,5130.2,3104.3,3889.5,3835.7,3785.7,2770.7,8780.6
16440.3,24330.2,22500.4,28437.6,26352.6,25457.3,24800.7,22580.6,23074.7,24074.6,24330.2,24655.6,19646.2,24798.0,26099.1,21214.7,24766.4,25181.2,25485.5,25331.6,25326.9,17133.3,24211.5,13166.2,19658.5,24511.6,24273.3,16582.3,24155.0,22493.8,22390.9,23892.6,22915.9,0.0,23389.3,25489.6,23584.7,24071.1,25413.3,25409.4,25405.5,18228.2,25369.6,7550.3,25616.4,25069.0,25182.3,25011.5,24412.9,23207.0,22875.5,24638.7,26098.8,19335.3,22459.5,22314.5,22303.0,23682.1,22054.8,22041.5,22006.7,22019.5,22005.5,25284.9,24426.0,21854.7,21780.5,21599.2,24279.2,21285.7,21498.7,23958.3,22303.5,21932.4,25503.7,25473.2,20742.7,19987.5,22511.8,26866.5,24683.4,19799.6,19779.2,19414.3,20137.0,18492.8,18810.1,18512.4,18525.4,25810.3,28149.8,27369.9,15628.0,24298.5,15847.0,19128.8,15485.1,15494.6,16110.2,25008.8,19913.4,6566.5,19780.4,21558.8,19808.1,6000.2,19770.0,19415.4,18798.3,19137.9,19224.9,26433.6,6008.7,25624.6,5488.6,26708.7,26578.8,7550.3,26437.4,25310.0,22007.5,13932.2,26233.4,21081.8,23024.8,20432.8,26019.7,25178.0,19528.0,19622.1,19374.3,24844.3,13957.7
10270.6,1367.5,2313.0,5536.3,8300.5,1755.5,2113.7,964.0,7528.9,9062.9,1367.5,1769.7,5671.6,2156.4,2211.1,2173.4,1803.7,1940.1,2521.3,2367.4,2362.7,6716.2,1248.8,10566.8,5531.8,1610.3,705.6,10412.7,1253.7,2306.3,2203.5,991.3,1975.7,23391.0,0.0,1787.9,683.4,371.0,1942.7,1938.8,1934.9,8429.0,1899.0,30941.3,7564.3,1870.8,1941.0,1772.2,1450.2,440.8,512.8,1654.9,2278.8,5111.0,972.9,1181.5,1297.9,2088.5,1465.3,1452.0,1417.1,1430.0,1416.0,2043.6,2603.7,1700.8,1891.2,1913.3,2920.5,2102.9,2578.1,2623.9,2217.6,2105.5,1802.0,1771.5,2680.8,3578.6,4396.0,3965.2,1720.7,3753.7,4146.8,4087.3,5221.0,5019.0,6662.7,8104.6,8117.6,2909.0,3655.6,4468.6,7873.5,8752.7,8060.5,8506.6,7903.7,7894.2,8134.4,2107.5,3628.5,29957.5,4148.0,3159.8,3654.0,17467.3,4137.7,4088.4,4696.8,8515.7,8817.1,2344.3,17494.3,2635.8,18883.5,2138.4,2199.0,30941.3,2109.5,2137.1,1418.0,9619.7,3332.1,2880.3,4214.5,3060.5,3118.4,1936.9,5251.5,5167.2,5625.4,1629.8,9645.3
13211.5,1299.7,3916.6,5201.8,7335.5,401.5,1032.6,2899.6,7675.7,8097.8,1299.7,1237.2,7275.3,1075.3,1323.3,4109.1,914.5,587.1,786.4,939.6,977.5,9541.2,1363.4,12502.4,7135.4,2476.5,1503.2,13353.6,2163.9,3909.9,3703.6,1901.6,3579.3,25326.6,2151.8,0.0,1914.4,1683.1,589.6,585.7,581.8,10032.6,545.9,32876.9,6599.3,752.1,822.3,810.0,1595.7,2543.6,2448.4,1803.0,1390.9,8131.3,2908.6,3117.2,3233.5,2235.7,3962.8,3387.6,3352.8,3365.6,3351.7,546.2,2561.5,4066.1,4302.9,3848.9,3067.4,4038.6,4513.8,3253.9,3821.2,4206.3,229.6,417.5,4616.4,5514.2,4356.8,2438.5,831.6,5689.3,6082.4,6022.9,6824.7,6954.6,8266.3,9708.2,9721.2,1791.4,1866.5,3122.0,9809.1,8899.5,11098.3,10110.3,9839.3,9829.9,11075.3,2209.5,5564.1,31893.2,6083.7,5043.5,5589.6,19402.9,6073.3,6024.1,6632.4,10119.4,10420.7,801.3,19430.0,843.6,20819.1,594.5,656.0,32876.9,881.7,348.0,3353.7,11555.4,2132.4,4815.9,3941.7,4996.1,2517.3,583.8,7693.1,7608.8,7229.1,943.0,11580.9
10465.9,1234.8,2697.9,5027.0,8685.5,1678.4,2502.0,1159.3,7915.9,8915.8,1234.8,1245.0,5586.4,2544.7,2599.0,2368.8,2189.3,1862.9,2074.9,1921.0,1916.3,6911.5,1352.6,10762.1,5446.6,1101.0,1091.1,10608.0,744.4,2691.2,2588.4,482.0,2360.6,23586.3,683.4,1710.7,0.0,293.8,1865.6,1861.7,1857.8,8343.7,1821.9,31136.6,7949.3,2031.2,2101.3,2089.0,1835.8,903.7,708.1,2043.2,2666.7,5306.4,1168.3,1376.9,1493.2,2475.9,1660.6,1647.3,1612.5,1625.3,1611.4,2319.2,2988.6,1896.1,2086.5,2108.6,3307.6,2298.3,2773.5,3008.9,2602.5,2568.4,1724.8,1694.4,2876.1,3773.9,4781.0,3455.9,2106.4,3949.0,4342.1,4282.6,5874.4,5214.3,6577.5,8019.3,8032.3,2399.7,3211.4,3959.3,8068.8,9139.7,8255.8,8421.4,8099.0,8089.6,8329.7,1598.2,3823.8,30152.9,4343.4,3355.1,3849.3,17662.6,4333.0,4283.8,4892.1,8430.5,8731.9,2267.2,17689.6,2214.0,19078.8,2061.2,2121.9,31136.6,2360.1,1899.5,1613.4,9815.1,2822.8,3075.6,4599.5,3255.8,2609.1,1859.7,5446.8,5362.5,5540.2,2015.4,9840.6
10758.9,1464.3,2870.9,4999.2,8858.5,1847.6,2673.2,1452.3,8087.2,9087.1,1464.3,1398.8,6229.6,2716.0,2770.2,2661.7,2360.6,2034.1,2152.1,1998.2,1993.5,7204.5,1525.4,11055.1,6089.8,1073.2,1263.0,10901.0,716.6,2864.2,2761.4,454.2,2533.6,23879.3,671.8,1879.9,467.1,0.0,2038.4,2034.5,2030.6,8986.9,1994.7,31429.6,8122.3,2202.4,2272.5,2260.2,2007.1,1065.5,1001.1,2214.4,2837.9,5599.3,1461.3,1669.8,1786.2,2647.1,1953.6,1940.3,1905.5,1918.3,1904.4,2185.9,3161.6,2189.1,2379.5,2401.6,3478.8,2591.3,3066.5,3181.9,2775.5,3160.6,1894.0,1863.5,3169.1,4066.9,4954.0,3428.1,2277.6,4242.0,4635.1,4575.6,5779.0,5507.3,7220.7,8662.5,8675.5,2371.9,3284.7,3931.5,8361.8,9310.9,8548.8,9064.6,8392.0,8382.6,8622.7,1570.4,4116.8,30445.9,4636.4,4000.9,4142.3,17955.6,4626.0,4576.8,5185.1,9073.7,9375.0,2438.4,17982.6,2264.8,19371.8,2234.0,2293.1,31429.6,2531.3,1766.2,1906.3,10108.1,2795.0,3368.6,4772.5,3548.8,2581.3,2030.9,6287.1,6233.4,6183.4,2186.6,10133.6
12822.2,911.3,3224.0,5276.9,7174.5,43.1,866.5,2941.0,7286.9,7936.8,911.3,1312.2,6886.0,1229.6,1163.6,4110.4,754.9,427.4,861.9,1015.0,1053.0,9151.9,972.4,12503.8,6746.1,2551.5,1114.1,12964.3,2265.5,3217.3,3314.8,1977.0,3190.0,25328.0,1761.2,75.5,1989.8,1523.4,0.0,426.0,422.1,9643.3,386.2,32878.3,6438.3,592.4,662.6,650.3,805.8,2154.0,2143.9,1414.2,1231.3,7742.4,2929.1,3118.5,3274.3,1846.8,3575.9,3589.2,3354.1,3367.0,3353.0,380.1,2172.7,3679.2,3913.6,3850.2,2275.3,4039.9,4543.1,2865.1,3431.9,3819.4,89.5,59.1,4617.7,5515.6,3967.9,2513.9,671.9,5690.6,6083.8,6024.3,6440.1,6956.0,7877.0,9318.9,9331.9,1866.9,1941.9,3197.4,9810.5,8510.7,10709.0,9721.0,9840.7,9831.2,10686.0,2284.5,5565.4,31894.5,6085.0,4654.7,5590.9,19404.2,6074.6,6025.4,6633.7,9730.1,10031.4,831.6,19431.3,919.1,20820.5,359.9,686.3,32878.3,722.7,423.4,3355.0,11556.7,2207.8,5139.6,3552.8,4997.5,2840.4,424.2,7304.2,7219.9,6839.8,783.4,11582.3
12826.1,915.2,3227.9,5280.8,7178.4,47.0,870.4,2944.8,7290.8,7940.7,915.2,1316.1,6889.9,1233.5,1167.5,4114.3,758.8,431.3,865.8,1018.9,1056.9,9155.8,976.3,12507.7,6750.0,2555.4,1118.0,12968.2,2269.4,3221.2,3318.7,1980.9,3193.9,25331.9,1765.1,79.3,1993.7,1527.3,3.9,0.0,426.0,9647.2,390.1,32882.2,6442.2,596.3,666.5,654.2,809.7,2157.9,2147.8,1418.1,1235.2,7746.3,2933.0,3122.4,3278.2,1850.7,3579.8,3593.1,3358.0,3370.9,3356.9,384.0,2176.6,3683.1,3917.5,3854.1,2279.2,4043.8,4547.0,2869.0,3435.8,3823.3,93.4,63.0,4621.6,5519.5,3971.8,2517.8,675.8,5694.5,6087.7,6028.2,6444.0,6959.9,7880.9,9322.8,9335.8,1870.8,1945.8,3201.3,9814.4,8514.5,10712.9,9724.9,9844.6,9835.1,10689.9,2288.4,5569.3,31898.4,6088.9,4658.6,5594.8,19408.1,6078.5,6029.3,6637.6,9734.0,10035.3,835.5,19435.2,923.0,20824.4,363.8,690.2,32882.2,726.6,427.3,3358.9,11560.6,2211.7,5143.5,3556.7,5001.4,2844.3,428.1,7308.1,7223.8,6843.7,787.3,11586.2
